userid,expected-time-to-completion,memory,priority,arrival-time
27,1,60,1,5202
27,2,58,1,5210
27,4,6,1,5210
27,2,10,1,5213
27,2,15,1,5214
27,1,12,1,5215
27,5,71,1,5216
27,3,68,1,5217
27,3,28,1,5229
27,1,14,1,5229
27,2,37,1,5231
27,2,8,1,5231
27,3,56,1,5235
27,1,5,1,5242
27,8,17,1,5243
27,2,11,1,5244
27,7,5,1,5244
27,2,21,1,5248
27,8,110,1,5248
27,7,2,1,5249
27,1,62,1,5253
27,3,47,1,5254
27,2,54,1,5255
27,3,4,1,5256
27,2,37,1,5258
27,2,53,1,5262
2,4,45,1,5263
2,3,5,1,5264
2,1,9,1,5264
2,6,5,1,5265
2,3,45,1,5266
2,1,9,1,5266
9,8,7,1,5268
9,2,50,1,5273
9,4,23,1,5276
9,10,15,1,5276
9,9,79,1,5282
9,4,94,1,5282
9,7,79,1,5283
9,3,47,1,5284
9,2,53,1,5285
9,6,90,1,5289
9,3,106,1,5290
9,2,14,1,5290
9,1,56,1,5293
9,8,9,1,5310
12,6,4,1,5311
12,2,32,1,5313
12,5,54,1,5316
12,2,19,1,5319
12,3,7,1,5320
12,2,45,1,5320
12,6,66,1,5327
12,4,40,1,5329
12,2,108,1,5331
12,4,26,1,5338
39,3,15,1,5338
39,1,12,1,5339
39,2,16,1,5339
42,4,16,1,5341
42,2,81,1,5346
42,10,16,1,5347
42,8,8,1,5350
42,5,5,1,5351
42,6,21,1,5351
31,3,56,1,5352
31,2,29,1,5354
31,1,9,1,5356
31,2,37,1,5359
31,1,50,1,5363
31,5,11,1,5364
31,1,27,1,5370
31,2,11,1,5370
31,4,101,1,5372
31,2,16,1,5372
31,1,59,1,5375
31,2,45,1,5376
46,6,50,1,5378
46,2,7,1,5380
46,2,6,1,5384
46,1,9,1,5392
46,2,53,1,5393
46,3,15,1,5397
47,8,88,1,5397
47,7,30,1,5397
47,4,31,1,5397
47,5,18,1,5401
47,5,6,1,5402
47,3,10,1,5405
47,9,21,1,5405
22,7,9,1,5405
22,1,29,1,5406
22,1,38,1,5408
22,3,20,1,5412
22,5,57,1,5413
22,7,61,1,5416
22,3,55,1,5418
22,5,35,1,5418
7,1,51,1,5418
16,3,142,1,5421
16,1,30,1,5423
16,2,22,1,5425
16,3,6,1,5427
16,2,64,1,5429
16,3,40,1,5430
16,3,135,1,5431
16,5,36,1,5431
16,2,9,1,5432
16,4,12,1,5439
16,6,11,1,5440
16,5,37,1,5448
11,6,3,1,5448
11,6,30,1,5449
10,5,20,1,5450
45,3,6,1,5454
45,17,6,1,5456
32,3,5,1,5457
32,3,9,1,5457
27,5,24,1,5457
27,6,2,1,5473
27,7,51,1,5475
27,5,1,1,5475
27,3,42,1,5478
27,6,71,1,5482
27,6,3,1,5484
46,5,63,1,5484
46,7,24,1,5484
46,2,65,1,5488
46,4,79,1,5489
29,2,9,1,5492
29,2,115,1,5494
29,10,68,1,5496
8,8,23,1,5497
8,1,12,1,5499
8,10,43,1,5503
8,6,64,1,5504
31,14,31,1,5505
31,1,8,1,5508
31,2,69,1,5512
31,4,19,1,5512
2,1,61,1,5514
2,2,15,1,5515
2,12,19,1,5517
2,4,6,1,5517
2,3,46,1,5519
2,10,34,1,5524
2,7,45,1,5525
2,2,7,1,5526
2,2,15,1,5529
2,3,9,1,5532
25,6,83,1,5534
16,3,80,1,5535
16,14,43,1,5535
16,3,10,1,5538
33,2,97,1,5541
33,5,32,1,5542
33,1,78,1,5543
33,5,48,1,5545
33,7,5,1,5545
24,9,11,1,5546
24,4,40,1,5548
24,8,20,1,5550
24,2,30,1,5552
24,1,12,1,5555
24,3,26,1,5558
17,4,53,1,5561
17,1,4,1,5562
17,6,22,1,5563
17,4,56,1,5566
17,5,59,1,5569
17,1,9,1,5574
26,1,69,1,5576
26,4,26,1,5578
26,7,7,1,5584
26,3,11,1,5586
45,6,20,1,5589
36,2,54,1,5599
36,3,42,1,5599
36,10,116,1,5600
36,7,23,1,5600
19,3,27,1,5602
19,5,18,1,5603
19,1,22,1,5603
26,8,12,1,5607
26,1,1,1,5608
26,1,26,1,5609
26,5,4,1,5613
26,3,3,1,5617
26,4,35,1,5620
26,6,5,1,5622
26,7,19,1,5623
26,3,6,1,5624
26,4,9,1,5629
26,3,6,1,5633
26,2,38,1,5635
26,1,24,1,5641
26,5,15,1,5644
26,1,26,1,5644
26,5,43,1,5645
26,9,76,1,5647
26,1,75,1,5649
26,5,32,1,5649
26,3,28,1,5649
26,2,19,1,5650
26,3,24,1,5651
26,1,4,1,5654
26,2,34,1,5654
26,2,5,1,5656
26,13,15,1,5657
26,3,1,1,5657
26,9,6,1,5666
26,3,23,1,5668
26,1,7,1,5668
26,2,32,1,5669
26,2,11,1,5670
26,2,11,1,5672
26,2,24,1,5675
26,5,29,1,5686
26,4,49,1,5688
27,3,84,1,5688
27,1,4,1,5688
27,9,13,1,5689
27,2,86,1,5689
30,4,102,1,5690
30,12,11,1,5691
30,3,15,1,5694
30,11,38,1,5696
30,2,27,1,5696
30,3,31,1,5697
30,8,42,1,5702
30,2,39,1,5706
21,5,16,1,5711
21,2,58,1,5712
6,6,20,1,5714
6,4,18,1,5715
6,6,54,1,5716
11,2,62,1,5719
11,3,19,1,5721
11,2,37,1,5723
0,5,74,1,5725
49,2,50,1,5725
49,1,4,1,5730
0,8,4,1,5731
0,7,43,1,5732
0,5,43,1,5732
0,3,35,1,5732
29,5,187,1,5732
29,5,27,1,5732
29,1,10,1,5734
29,2,8,1,5735
29,13,8,1,5736
29,15,13,1,5737
29,3,28,1,5739
29,1,3,1,5740
29,6,217,1,5741
29,9,12,1,5742
29,2,3,1,5746
29,6,18,1,5748
29,4,10,1,5748
29,11,11,1,5752
29,6,37,1,5755
29,6,6,1,5756
29,2,7,1,5757
29,3,26,1,5760
12,1,45,1,5763
12,2,45,1,5765
9,1,9,1,5770
6,3,11,1,5771
6,6,3,1,5773
6,1,52,1,5774
6,2,44,1,5777
17,2,40,1,5778
17,2,15,1,5778
30,2,129,1,5779
30,4,12,1,5780
30,3,17,1,5781
31,9,19,1,5782
31,2,9,1,5785
31,2,28,1,5786
31,3,94,1,5791
31,2,9,1,5792
31,6,21,1,5793
31,12,1,1,5795
4,3,5,1,5797
4,1,13,1,5800
4,3,142,1,5808
4,2,10,1,5811
4,1,41,1,5817
4,2,93,1,5818
4,2,26,1,5828
4,4,29,1,5830
1,2,39,1,5833
14,13,39,1,5833
14,1,46,1,5834
14,1,94,1,5836
14,3,17,1,5836
19,7,9,1,5837
19,4,12,1,5838
19,8,14,1,5840
19,2,15,1,5848
19,1,15,1,5849
40,4,64,1,5852
40,14,5,1,5853
40,1,7,1,5853
40,3,45,1,5855
40,7,7,1,5857
40,1,26,1,5862
40,3,5,1,5864
40,6,4,1,5864
31,9,2,1,5870
31,3,140,1,5870
31,3,75,1,5872
31,2,90,1,5873
31,1,33,1,5877
31,4,61,1,5883
31,7,7,1,5884
31,2,6,1,5889
31,6,5,1,5892
44,1,28,1,5892
44,6,8,1,5894
44,4,90,1,5895
44,7,90,1,5897
44,3,26,1,5898
44,7,5,1,5900
44,14,16,1,5900
44,2,39,1,5900
44,10,37,1,5902
44,7,21,1,5904
44,1,59,1,5906
44,9,30,1,5906
44,5,26,1,5907
21,6,60,1,5911
21,15,26,1,5912
21,2,11,1,5914
21,3,3,1,5915
21,3,35,1,5916
36,7,96,1,5920
36,2,26,1,5921
36,1,17,1,5921
36,3,2,1,5923
36,6,13,1,5926
36,1,33,1,5931
36,3,5,1,5933
36,2,21,1,5933
36,3,19,1,5940
36,2,4,1,5943
36,1,76,1,5944
21,4,57,1,5947
21,2,119,1,5948
14,2,37,1,5948
14,2,55,1,5948
14,3,13,1,5950
35,2,43,1,5953
35,4,11,1,5954
35,5,2,1,5957
35,2,6,1,5960
35,6,38,1,5963
35,3,17,1,5963
35,5,33,1,5969
35,7,21,1,5972
35,7,15,1,5973
35,4,58,1,5974
35,1,34,1,5975
38,2,43,1,5978
38,2,5,1,5980
38,6,12,1,5981
31,1,53,1,5992
30,2,5,1,5996
30,5,30,1,5996
30,5,25,1,5996
30,2,11,1,5997
30,10,4,1,5999
30,2,38,1,6003
30,7,35,1,6004
30,2,98,1,6005
30,3,29,1,6005
30,2,14,1,6008
30,1,6,1,6008
30,3,5,1,6008
30,1,42,1,6009
30,4,4,1,6010
30,5,2,1,6013
30,2,14,1,6014
30,17,3,1,6014
30,3,35,1,6015
30,1,19,1,6016
30,2,26,1,6018
30,7,20,1,6021
30,3,4,1,6021
21,3,54,1,6021
12,5,11,1,6024
12,4,22,1,6029
12,4,17,1,6032
12,4,40,1,6036
12,4,22,1,6036
12,2,39,1,6036
15,1,22,1,6037
44,2,2,1,6037
44,3,66,1,6039
44,1,40,1,6040
21,1,128,1,6043
21,4,27,1,6046
21,4,25,1,6048
21,3,2,1,6050
21,2,8,1,6052
21,8,65,1,6052
21,7,84,1,6052
21,2,10,1,6053
21,7,6,1,6053
48,8,17,1,6055
48,2,17,1,6056
47,2,67,1,6056
47,7,56,1,6059
47,3,38,1,6063
47,4,9,1,6063
47,3,10,1,6064
47,2,10,1,6065
47,7,7,1,6066
14,4,1,1,6067
14,5,4,1,6070
14,1,45,1,6072
14,1,21,1,6074
14,1,23,1,6074
14,2,74,1,6075
14,8,2,1,6081
14,4,1,1,6084
14,6,14,1,6086
14,3,14,1,6088
14,1,16,1,6089
25,7,11,1,6095
25,2,9,1,6099
25,6,72,1,6101
26,5,13,1,6103
26,2,34,1,6104
26,1,32,1,6107
26,10,51,1,6108
49,13,52,1,6109
49,6,66,1,6110
49,6,3,1,6111
49,3,73,1,6111
49,5,5,1,6111
49,2,25,1,6116
49,7,17,1,6118
49,3,25,1,6122
49,9,100,1,6126
38,2,95,1,6131
38,3,1,1,6132
43,3,24,1,6133
43,4,39,1,6135
43,8,32,1,6140
43,4,62,1,6144
18,4,7,1,6144
31,2,20,1,6146
31,8,21,1,6149
31,6,77,1,6150
46,2,77,1,6153
46,7,13,1,6154
46,3,62,1,6157
46,2,5,1,6160
46,5,14,1,6160
46,2,14,1,6161
33,1,2,1,6161
33,2,97,1,6162
33,9,6,1,6164
42,4,63,1,6165
42,6,38,1,6167
42,4,12,1,6168
42,2,41,1,6170
42,3,34,1,6170
42,2,8,1,6171
42,6,32,1,6178
42,12,29,1,6178
1,4,108,1,6182
1,12,6,1,6182
1,2,51,1,6182
1,5,5,1,6183
28,5,23,1,6185
28,3,27,1,6185
28,8,112,1,6186
28,3,19,1,6193
28,2,44,1,6200
15,1,20,1,6201
15,4,26,1,6203
42,1,16,1,6205
42,13,97,1,6206
7,10,3,1,6208
7,1,55,1,6209
7,2,18,1,6211
28,4,3,1,6211
25,3,11,1,6211
25,1,12,1,6213
25,3,34,1,6214
25,6,51,1,6214
26,2,64,1,6214
26,4,37,1,6216
26,1,43,1,6217
26,3,4,1,6217
26,2,7,1,6223
19,5,77,1,6227
19,4,2,1,6227
19,2,24,1,6228
19,2,2,1,6228
19,3,66,1,6230
40,2,42,1,6233
40,4,13,1,6236
40,5,28,1,6238
40,2,4,1,6241
40,2,8,1,6243
33,2,44,1,6244
30,1,36,1,6247
30,4,1,1,6253
30,3,10,1,6254
30,2,20,1,6255
29,8,15,1,6257
29,3,8,1,6260
29,4,4,1,6261
29,3,5,1,6263
29,2,2,1,6264
10,2,36,1,6265
10,7,19,1,6266
10,3,15,1,6270
10,6,9,1,6275
21,3,59,1,6276
21,3,30,1,6276
21,7,35,1,6277
21,2,73,1,6277
21,1,17,1,6284
21,4,103,1,6284
21,5,42,1,6286
21,2,89,1,6291
21,2,11,1,6293
21,3,9,1,6296
21,3,13,1,6296
44,8,36,1,6297
44,11,6,1,6299
44,2,19,1,6300
44,3,7,1,6302
44,4,21,1,6303
44,5,2,1,6304
44,1,21,1,6305
44,6,10,1,6309
44,2,52,1,6313
44,2,31,1,6315
44,3,50,1,6316
44,6,5,1,6316
23,2,15,1,6317
16,3,27,1,6318
16,10,16,1,6318
16,7,2,1,6325
16,7,29,1,6326
11,1,12,1,6330
11,8,55,1,6330
44,7,198,1,6330
44,1,99,1,6331
44,1,3,1,6334
21,2,6,1,6338
48,2,10,1,6340
48,1,22,1,6345
48,3,70,1,6346
48,2,33,1,6349
48,5,26,1,6350
48,5,8,1,6350
48,3,6,1,6351
48,4,73,1,6351
48,2,11,1,6353
25,6,6,1,6356
25,4,5,1,6357
25,4,7,1,6359
12,9,109,1,6360
12,3,43,1,6361
12,4,142,1,6363
7,6,7,1,6364
7,4,22,1,6367
7,1,39,1,6369
7,5,59,1,6372
16,2,54,1,6374
16,1,6,1,6375
33,3,12,1,6377
33,9,41,1,6377
33,5,2,1,6380
33,3,2,1,6381
40,2,4,1,6382
40,3,7,1,6384
40,9,27,1,6384
40,2,68,1,6386
40,3,13,1,6390
35,3,63,1,6390
35,4,25,1,6392
35,3,7,1,6394
35,3,4,1,6395
35,5,13,1,6396
44,2,50,1,6397
44,2,4,1,6399
44,2,16,1,6400
44,3,85,1,6400
44,5,5,1,6404
44,1,27,1,6405
44,2,8,1,6407
44,2,4,1,6407
44,1,30,1,6408
44,2,8,1,6408
44,3,19,1,6408
44,1,18,1,6410
44,2,4,1,6417
44,2,37,1,6425
5,10,11,1,6426
5,2,15,1,6426
5,5,32,1,6426
5,1,5,1,6427
5,5,29,1,6428
8,4,41,1,6428
8,7,25,1,6430
8,2,32,1,6432
3,4,2,1,6434
3,8,2,1,6435
3,4,20,1,6436
42,5,6,1,6437
42,1,26,1,6443
21,3,9,1,6445
21,6,13,1,6446
21,7,13,1,6447
21,2,12,1,6447
21,5,35,1,6449
21,3,7,1,6449
14,3,11,1,6452
14,1,51,1,6452
14,2,2,1,6455
14,1,3,1,6456
14,6,24,1,6458
14,1,2,1,6458
14,5,74,1,6458
14,2,21,1,6462
14,5,27,1,6466
14,4,152,1,6468
14,2,15,1,6469
11,2,110,1,6470
11,1,3,1,6471
11,7,177,1,6475
11,4,20,1,6475
11,12,4,1,6476
22,3,20,1,6476
22,6,9,1,6477
25,2,2,1,6478
25,5,76,1,6479
25,2,145,1,6482
25,2,200,1,6485
25,2,20,1,6488
25,2,20,1,6489
25,2,35,1,6490
25,2,40,1,6492
25,7,13,1,6493
25,3,17,1,6494
25,2,1,1,6495
25,4,51,1,6496
25,5,46,1,6498
25,1,67,1,6499
25,4,42,1,6503
25,2,7,1,6504
28,2,55,1,6506
28,4,6,1,6509
25,3,3,1,6509
25,7,18,1,6511
25,4,79,1,6516
25,5,58,1,6519
20,3,49,1,6522
20,1,78,1,6524
20,3,53,1,6526
20,1,7,1,6531
20,4,95,1,6532
20,5,38,1,6532
20,3,58,1,6534
20,2,19,1,6542
20,2,6,1,6544
20,1,45,1,6548
20,7,98,1,6549
20,2,13,1,6550
20,8,44,1,6551
20,3,33,1,6552
19,2,32,1,6559
8,3,5,1,6561
8,6,8,1,6566
8,5,14,1,6568
8,1,60,1,6568
8,2,26,1,6569
8,3,21,1,6569
8,4,2,1,6571
8,1,8,1,6573
8,2,6,1,6574
8,4,78,1,6579
8,5,59,1,6582
8,1,12,1,6586
8,12,18,1,6587
35,1,24,1,6588
35,2,41,1,6589
35,3,3,1,6602
40,2,18,1,6609
40,4,23,1,6609
19,2,13,1,6610
19,2,53,1,6611
19,1,21,1,6615
19,2,30,1,6615
19,1,20,1,6617
19,2,55,1,6619
8,3,32,1,6620
8,2,12,1,6626
3,2,21,1,6628
3,6,42,1,6628
3,1,2,1,6630
38,3,20,1,6631
38,7,61,1,6632
38,6,62,1,6636
49,1,1,1,6636
49,2,35,1,6637
49,8,37,1,6638
49,3,25,1,6640
24,5,14,1,6640
24,1,15,1,6642
24,2,18,1,6643
23,4,1,1,6646
23,3,55,1,6646
23,8,6,1,6647
23,7,25,1,6652
23,6,60,1,6652
23,3,14,1,6654
23,5,144,1,6655
23,4,37,1,6664
23,1,24,1,6667
14,5,25,1,6668
14,3,14,1,6672
14,3,7,1,6673
14,2,91,1,6674
19,4,17,1,6675
2,3,44,1,6675
2,2,44,1,6685
2,2,50,1,6687
2,2,11,1,6689
5,2,39,1,6690
14,2,29,1,6691
14,3,53,1,6700
15,3,37,1,6701
15,6,106,1,6705
15,4,14,1,6706
15,2,4,1,6713
15,2,21,1,6724
15,5,7,1,6724
15,1,15,1,6724
15,4,22,1,6724
15,7,43,1,6725
15,8,13,1,6730
15,7,17,1,6737
15,3,86,1,6738
15,2,9,1,6740
15,4,14,1,6742
15,8,4,1,6746
15,3,20,1,6746
15,2,49,1,6747
15,1,35,1,6749
15,4,1,1,6751
36,3,45,1,6754
36,2,17,1,6760
36,9,32,1,6761
36,13,19,1,6763
36,5,14,1,6764
36,2,60,1,6773
36,2,5,1,6774
36,1,13,1,6774
36,4,62,1,6779
36,3,3,1,6781
36,5,20,1,6782
36,2,116,1,6782
37,4,19,1,6783
37,4,59,1,6785
37,6,4,1,6786
2,2,8,1,6787
2,3,25,1,6788
2,3,36,1,6791
2,1,27,1,6792
33,3,4,1,6792
14,11,29,1,6795
17,2,64,1,6795
17,5,11,1,6797
17,4,25,1,6800
30,3,3,1,6800
30,2,13,1,6802
13,4,34,1,6803
13,1,30,1,6806
13,1,24,1,6806
13,3,5,1,6808
13,1,16,1,6808
13,1,14,1,6810
13,3,89,1,6812
13,4,48,1,6814
13,7,20,1,6816
13,2,62,1,6817
13,3,15,1,6820
13,3,6,1,6822
13,3,68,1,6833
13,7,6,1,6833
13,7,30,1,6834
13,2,35,1,6835
13,2,22,1,6837
13,4,6,1,6838
13,4,2,1,6841
13,6,1,1,6841
13,11,28,1,6846
13,3,91,1,6850
13,8,56,1,6851
13,2,9,1,6854
13,3,13,1,6857
13,2,10,1,6858
13,5,22,1,6858
13,2,30,1,6858
18,2,13,1,6859
18,3,7,1,6860
18,2,7,1,6861
18,2,21,1,6865
18,1,3,1,6867
27,5,61,1,6867
27,3,54,1,6870
27,6,62,1,6875
27,1,64,1,6878
27,3,13,1,6878
27,7,34,1,6878
27,3,65,1,6880
27,1,40,1,6884
27,1,7,1,6887
27,4,13,1,6887
38,4,70,1,6887
38,4,60,1,6888
38,2,29,1,6889
5,5,1,1,6890
36,3,6,1,6891
36,4,1,1,6893
36,11,5,1,6898
36,1,44,1,6899
36,4,3,1,6899
36,4,9,1,6905
36,2,23,1,6905
36,2,24,1,6906
36,8,14,1,6911
36,4,84,1,6912
36,2,35,1,6913
36,6,34,1,6917
36,3,16,1,6919
36,5,27,1,6922
36,1,17,1,6924
36,2,12,1,6924
35,3,5,1,6926
35,1,3,1,6927
35,2,13,1,6927
35,13,52,1,6927
35,3,15,1,6927
35,8,27,1,6928
35,8,61,1,6928
35,2,3,1,6929
35,3,6,1,6933
35,7,15,1,6934
35,3,43,1,6935
35,2,13,1,6940
35,3,25,1,6945
35,1,23,1,6948
35,2,12,1,6954
35,13,41,1,6954
35,5,11,1,6954
35,3,3,1,6959
35,8,45,1,6964
35,2,43,1,6965
35,3,84,1,6966
35,7,46,1,6967
35,4,23,1,6968
35,5,54,1,6968
35,2,22,1,6968
35,3,5,1,6973
36,2,3,1,6976
36,1,20,1,6979
13,5,16,1,6982
13,3,67,1,6982
13,9,28,1,6985
13,2,2,1,6986
13,3,1,1,6987
4,2,35,1,6989
4,2,10,1,6991
4,2,18,1,6992
4,4,42,1,6993
4,8,28,1,6997
4,3,8,1,6998
4,1,28,1,6999
4,6,23,1,7000
4,6,27,1,7003
4,3,11,1,7005
4,3,21,1,7005
4,10,11,1,7007
4,5,38,1,7008
4,4,80,1,7008
4,3,151,1,7010
25,2,54,1,7012
25,1,2,1,7014
25,11,17,1,7016
25,2,5,1,7022
25,3,57,1,7023
25,12,22,1,7031
25,1,33,1,7035
25,3,5,1,7038
25,16,15,1,7047
25,2,42,1,7047
25,3,2,1,7048
25,1,58,1,7049
25,4,24,1,7053
25,3,39,1,7054
25,5,29,1,7055
25,1,54,1,7056
22,8,2,1,7062
22,7,14,1,7062
22,7,150,1,7062
22,1,21,1,7063
22,1,6,1,7063
22,4,18,1,7071
22,5,63,1,7072
22,4,19,1,7087
22,2,12,1,7088
47,5,93,1,7090
47,4,7,1,7092
47,5,6,1,7098
47,1,27,1,7099
47,2,21,1,7099
47,5,5,1,7100
47,2,28,1,7100
47,1,21,1,7102
47,3,5,1,7109
47,3,6,1,7110
47,8,39,1,7111
47,1,40,1,7112
47,2,6,1,7116
47,3,29,1,7122
47,7,18,1,7123
47,3,57,1,7124
47,1,34,1,7130
47,7,52,1,7130
47,4,43,1,7131
47,2,3,1,7134
47,2,15,1,7134
47,5,26,1,7138
47,7,28,1,7144
47,8,10,1,7144
47,4,10,1,7144
47,5,17,1,7144
44,2,13,1,7146
44,4,26,1,7147
44,4,100,1,7148
45,1,10,1,7149
45,4,56,1,7149
14,2,17,1,7149
27,2,20,1,7150
27,7,68,1,7157
27,8,51,1,7158
4,1,14,1,7158
4,8,38,1,7158
25,7,22,1,7159
25,2,11,1,7161
25,7,6,1,7161
25,4,19,1,7161
25,1,16,1,7163
25,1,6,1,7164
25,10,4,1,7168
25,2,53,1,7169
25,9,18,1,7170
25,1,18,1,7173
25,2,12,1,7174
25,3,2,1,7174
26,4,105,1,7174
26,3,11,1,7177
26,6,9,1,7177
26,2,11,1,7178
26,3,33,1,7180
26,3,14,1,7184
26,2,17,1,7185
26,5,42,1,7185
26,8,47,1,7187
26,4,5,1,7189
26,1,90,1,7192
3,2,4,1,7196
3,6,25,1,7197
3,1,49,1,7197
3,9,5,1,7200
3,2,20,1,7202
3,1,5,1,7202
3,2,67,1,7203
42,5,44,1,7205
42,6,14,1,7209
42,4,40,1,7218
42,2,1,1,7221
43,3,54,1,7221
43,3,9,1,7224
43,6,15,1,7224
34,6,39,1,7224
34,6,87,1,7227
34,1,32,1,7228
34,7,5,1,7229
34,4,81,1,7230
34,2,7,1,7232
34,5,29,1,7232
34,6,13,1,7233
34,2,19,1,7237
34,2,12,1,7237
34,4,3,1,7239
34,2,30,1,7240
45,1,7,1,7241
45,5,17,1,7242
45,1,80,1,7244
45,6,11,1,7248
45,3,47,1,7249
20,1,10,1,7249
20,2,32,1,7250
20,4,4,1,7250
20,1,40,1,7251
20,5,13,1,7253
21,3,54,1,7256
21,4,33,1,7257
21,8,45,1,7257
21,8,4,1,7261
21,1,13,1,7263
21,3,17,1,7267
21,3,30,1,7268
21,7,37,1,7270
21,10,2,1,7271
21,6,30,1,7271
21,1,7,1,7272
21,5,4,1,7272
2,3,18,1,7274
1,7,42,1,7274
1,2,16,1,7275
1,2,30,1,7277
1,3,19,1,7277
30,4,47,1,7277
30,2,59,1,7278
30,3,9,1,7281
23,3,1,1,7282
36,1,33,1,7283
36,10,4,1,7287
36,6,12,1,7287
36,2,31,1,7287
36,3,76,1,7288
36,7,1,1,7290
36,7,52,1,7290
36,1,10,1,7293
36,1,14,1,7299
36,2,60,1,7301
31,10,27,1,7302
14,1,23,1,7304
14,3,2,1,7305
14,3,2,1,7305
14,11,65,1,7306
14,14,20,1,7307
14,4,62,1,7308
17,1,2,1,7309
17,3,39,1,7309
17,2,145,1,7309
17,11,42,1,7309
17,6,11,1,7311
17,2,40,1,7312
17,5,21,1,7314
17,1,7,1,7317
17,4,5,1,7319
17,2,15,1,7319
17,5,21,1,7319
17,4,26,1,7319
17,3,8,1,7321
17,3,18,1,7323
17,3,32,1,7326
17,3,27,1,7327
28,2,43,1,7328
28,3,20,1,7336
41,6,3,1,7337
8,2,19,1,7337
8,5,4,1,7338
8,6,23,1,7338
8,5,10,1,7338
8,6,14,1,7338
8,4,23,1,7340
8,6,23,1,7340
5,9,7,1,7341
0,14,79,1,7344
0,5,40,1,7348
0,3,57,1,7349
0,5,3,1,7351
0,2,14,1,7352
0,9,93,1,7352
0,5,9,1,7353
47,2,47,1,7354
47,3,20,1,7355
47,8,27,1,7357
47,5,14,1,7357
38,8,25,1,7360
38,3,25,1,7364
38,8,20,1,7367
38,9,222,1,7368
38,5,50,1,7369
39,5,20,1,7372
39,5,26,1,7373
39,3,21,1,7374
39,7,11,1,7374
39,7,71,1,7375
39,3,32,1,7376
39,5,14,1,7380
39,9,4,1,7380
39,2,31,1,7386
39,1,2,1,7387
39,2,27,1,7387
39,3,13,1,7388
39,1,22,1,7388
39,4,78,1,7388
39,5,55,1,7389
39,3,33,1,7392
39,2,64,1,7392
39,3,78,1,7393
39,2,39,1,7396
39,1,3,1,7399
39,1,48,1,7399
0,1,1,1,7406
0,2,80,1,7408
35,2,69,1,7418
35,1,16,1,7419
35,7,17,1,7420
4,4,62,1,7426
4,17,68,1,7427
4,11,122,1,7430
4,5,80,1,7431
1,2,54,1,7434
1,1,11,1,7435
26,4,92,1,7436
26,2,72,1,7437
31,4,104,1,7446
31,3,39,1,7447
31,3,10,1,7450
31,6,31,1,7452
31,1,6,1,7454
31,4,10,1,7455
31,3,1,1,7455
31,7,2,1,7456
31,6,8,1,7456
24,4,32,1,7460
24,2,3,1,7462
24,11,14,1,7463
31,2,13,1,7463
31,3,9,1,7468
31,2,154,1,7468
31,1,51,1,7471
31,3,18,1,7472
31,4,5,1,7474
31,9,28,1,7475
31,4,57,1,7475
30,2,36,1,7480
30,9,20,1,7482
30,2,27,1,7482
30,3,68,1,7485
30,4,4,1,7486
30,2,8,1,7487
30,3,34,1,7491
23,1,47,1,7492
42,1,13,1,7493
42,2,45,1,7496
23,2,6,1,7499
23,1,12,1,7499
23,1,8,1,7500
23,5,4,1,7501
23,6,10,1,7501
23,1,11,1,7504
23,3,52,1,7505
23,13,48,1,7505
23,5,109,1,7505
23,4,18,1,7506
23,5,12,1,7510
23,4,9,1,7512
23,3,5,1,7512
23,5,47,1,7512
23,33,32,1,7517
23,2,38,1,7521
23,6,49,1,7522
23,2,11,1,7525
23,2,17,1,7525
23,2,15,1,7528
23,9,3,1,7529
23,2,11,1,7537
23,2,38,1,7538
23,3,13,1,7540
23,4,15,1,7543
23,3,72,1,7546
46,3,10,1,7549
46,3,20,1,7549
46,4,23,1,7550
46,4,36,1,7555
46,9,40,1,7556
46,3,46,1,7557
46,2,54,1,7558
46,10,24,1,7559
46,5,51,1,7559
46,3,18,1,7563
46,3,17,1,7568
41,2,3,1,7571
41,5,64,1,7571
41,5,19,1,7571
41,7,27,1,7572
41,11,13,1,7577
41,10,62,1,7582
41,3,2,1,7586
41,8,3,1,7586
20,5,140,1,7595
20,4,10,1,7597
20,4,18,1,7598
20,3,29,1,7599
20,2,54,1,7600
20,5,30,1,7601
20,1,10,1,7605
47,13,2,1,7605
6,7,25,1,7607
6,2,27,1,7613
6,1,4,1,7616
6,2,4,1,7619
6,3,35,1,7620
6,9,36,1,7622
6,3,3,1,7622
33,2,25,1,7622
33,6,22,1,7626
33,4,25,1,7630
33,4,46,1,7632
33,4,40,1,7637
33,3,3,1,7643
33,10,85,1,7644
33,6,25,1,7644
33,8,45,1,7645
34,5,27,1,7648
39,1,95,1,7650
39,8,5,1,7652
28,2,14,1,7665
21,3,32,1,7666
21,3,16,1,7667
21,4,3,1,7668
21,4,6,1,7672
21,8,5,1,7674
36,1,100,1,7680
17,7,18,1,7681
17,1,28,1,7682
17,8,6,1,7685
17,12,5,1,7691
46,2,15,1,7693
39,4,9,1,7693
39,1,6,1,7696
39,2,2,1,7696
39,2,44,1,7697
0,8,30,1,7698
43,7,25,1,7699
43,4,16,1,7699
43,2,34,1,7699
43,4,131,1,7701
43,2,46,1,7703
43,2,34,1,7704
43,7,11,1,7705
43,9,4,1,7714
38,5,43,1,7714
38,3,18,1,7718
38,1,54,1,7719
38,2,12,1,7725
38,2,22,1,7727
38,6,3,1,7729
38,1,5,1,7731
38,6,43,1,7733
38,5,22,1,7736
38,8,14,1,7737
23,1,24,1,7739
23,5,4,1,7739
