userid,expected-time-to-completion,memory,priority,arrival-time
820,2,17,2,5101
820,1,6,2,5105
820,3,6,2,5107
820,1,10,2,5117
820,3,80,2,5117
820,2,47,2,5123
820,3,36,2,5124
820,2,12,2,5126
820,3,40,2,5129
820,1,10,2,5130
667,4,22,2,5133
667,4,21,2,5139
667,1,51,2,5141
86,6,4,2,5142
86,22,30,2,5143
165,5,54,2,5145
165,3,108,2,5149
165,2,8,2,5150
165,2,4,2,5152
165,5,47,2,5156
165,2,12,2,5161
165,5,20,2,5163
165,2,15,2,5164
165,2,16,2,5165
165,2,58,2,5167
165,3,6,2,5169
165,2,5,2,5170
165,1,1,2,5172
165,1,59,2,5175
104,5,39,2,5179
104,5,44,2,5181
351,5,6,1,5186
351,5,28,1,5187
351,4,69,1,5195
351,11,55,1,5201
351,5,52,1,5202
351,1,16,1,5204
242,4,3,2,5205
242,3,7,2,5214
242,1,66,2,5217
242,5,8,2,5218
242,7,13,2,5222
242,5,49,2,5226
242,3,21,2,5228
393,3,44,2,5229
393,2,13,2,5230
393,15,29,2,5231
204,1,96,2,5232
204,3,19,2,5232
204,8,101,2,5232
204,6,39,2,5233
204,6,35,2,5235
204,2,62,2,5235
699,3,19,1,5236
699,3,160,1,5238
699,8,86,1,5240
699,3,29,1,5241
699,3,16,1,5246
699,5,21,1,5250
699,7,44,1,5251
699,4,11,1,5251
699,9,7,1,5254
699,1,23,1,5257
699,3,8,1,5257
198,3,16,2,5257
198,9,3,2,5258
198,5,35,2,5258
198,3,2,2,5259
198,1,33,2,5260
198,3,42,2,5261
198,4,12,2,5262
198,13,99,2,5265
198,8,8,2,5266
198,3,33,2,5267
309,6,4,2,5270
309,8,29,2,5274
309,6,30,2,5275
309,4,12,2,5275
309,5,25,2,5276
352,10,4,2,5277
352,2,15,2,5279
352,4,20,2,5281
143,12,24,2,5283
146,3,26,2,5284
337,5,15,2,5289
316,7,14,2,5292
316,4,5,2,5292
316,6,3,2,5294
316,3,8,2,5294
316,7,15,2,5294
316,7,22,2,5294
316,6,11,2,5295
316,5,15,2,5296
316,1,14,2,5303
316,11,171,2,5307
316,3,24,2,5314
316,2,53,2,5315
316,5,75,2,5320
316,2,16,2,5322
316,3,3,2,5322
316,2,16,2,5329
316,2,75,2,5331
323,2,21,2,5334
323,11,40,2,5339
323,5,24,2,5341
110,7,33,1,5342
110,3,97,1,5342
253,3,1,2,5343
253,2,28,2,5343
168,2,38,2,5345
168,2,30,2,5350
319,1,5,2,5351
738,3,38,2,5355
738,3,26,2,5360
738,6,87,2,5361
738,3,114,2,5363
738,6,7,2,5364
881,10,20,2,5366
881,10,20,2,5367
881,3,25,2,5367
881,2,35,2,5369
881,2,17,2,5371
881,7,38,2,5378
881,2,26,2,5380
881,5,1,2,5380
881,2,37,2,5381
881,2,124,2,5381
881,1,46,2,5382
881,2,68,2,5382
881,4,55,2,5383
100,4,89,2,5384
100,8,27,2,5386
100,3,14,2,5388
100,8,2,2,5389
100,5,4,2,5389
579,3,25,2,5390
579,3,30,2,5391
579,7,9,2,5391
579,2,80,2,5393
579,3,8,2,5398
579,7,15,2,5400
579,2,6,2,5400
579,4,27,2,5402
579,15,12,2,5404
579,2,10,2,5405
579,4,4,2,5408
190,2,9,2,5409
190,2,26,2,5411
190,7,29,2,5414
917,2,20,2,5414
917,8,49,2,5415
917,6,7,2,5416
917,9,116,2,5419
917,1,11,2,5421
904,7,26,2,5424
904,4,41,2,5432
904,2,12,2,5434
904,4,35,2,5437
904,5,77,2,5441
23,2,12,2,5445
762,5,21,2,5449
881,5,13,2,5452
708,3,4,2,5458
708,2,36,2,5459
707,11,31,2,5459
707,2,41,2,5461
707,2,14,2,5468
707,3,14,2,5468
707,2,32,2,5470
707,4,24,2,5470
707,2,19,2,5471
707,7,5,2,5472
126,3,31,2,5472
126,2,8,2,5474
126,6,45,2,5475
126,2,60,2,5476
126,2,58,2,5478
126,3,10,2,5478
126,2,2,2,5486
126,5,4,2,5488
397,1,8,2,5489
397,6,8,2,5489
397,2,24,2,5489
397,5,29,2,5494
397,8,157,2,5497
397,17,9,2,5499
397,2,24,2,5499
397,5,124,2,5501
397,5,16,2,5501
397,1,1,2,5506
397,3,103,2,5510
397,1,13,2,5515
397,5,20,2,5520
397,3,53,2,5525
397,4,18,2,5525
397,15,18,2,5529
397,4,10,2,5529
397,11,15,2,5530
397,4,73,2,5530
397,2,37,2,5533
397,1,3,2,5534
397,3,27,2,5537
397,2,21,2,5537
397,2,23,2,5538
397,8,15,2,5539
397,4,1,2,5540
397,2,79,2,5548
648,11,3,2,5552
648,4,6,2,5554
648,8,1,2,5555
648,2,5,2,5555
648,2,14,2,5557
167,3,6,1,5558
167,6,64,1,5559
167,7,5,1,5561
167,7,164,1,5564
167,2,36,1,5568
954,1,91,2,5569
954,2,9,2,5570
954,2,15,2,5572
377,12,5,2,5572
377,2,40,2,5575
377,16,36,2,5576
377,3,131,2,5576
377,8,14,2,5577
377,6,8,2,5578
12,4,24,2,5580
12,4,39,2,5583
12,1,69,2,5583
12,7,75,2,5583
12,1,9,2,5584
12,5,1,2,5587
12,2,60,2,5591
12,3,21,2,5594
12,3,12,2,5595
12,6,92,2,5597
12,5,20,2,5597
12,4,1,2,5598
955,5,20,2,5599
955,5,37,2,5600
86,3,8,2,5600
86,7,5,2,5603
86,1,22,2,5604
86,3,36,2,5605
101,4,16,2,5607
101,1,7,2,5608
101,4,48,2,5611
101,3,16,2,5614
101,10,12,2,5615
101,1,42,2,5615
101,2,33,2,5616
101,1,54,2,5622
101,7,47,2,5623
101,5,15,2,5630
101,11,5,2,5631
101,1,23,2,5632
328,1,7,1,5634
847,2,8,2,5634
847,2,16,2,5635
847,1,57,2,5636
847,6,27,2,5638
847,2,1,2,5640
847,3,115,2,5640
842,6,8,2,5645
842,10,83,2,5646
842,2,66,2,5647
842,2,47,2,5649
842,2,62,2,5651
842,2,4,2,5651
842,5,148,2,5652
842,3,16,2,5655
842,4,19,2,5656
842,1,4,2,5656
842,2,30,2,5657
569,12,6,2,5662
569,1,22,2,5666
569,3,11,2,5667
569,10,19,2,5668
569,2,79,2,5668
916,2,17,2,5669
803,2,33,2,5672
803,5,7,2,5673
803,3,51,2,5674
803,9,29,2,5675
803,2,43,2,5677
803,2,33,2,5678
990,12,4,2,5680
990,8,48,2,5682
990,3,137,2,5682
990,4,14,2,5683
581,4,81,2,5693
581,11,34,2,5697
581,5,50,2,5698
581,9,47,2,5701
581,4,95,2,5708
581,7,55,2,5709
581,1,9,2,5709
581,4,57,2,5710
581,3,108,2,5710
581,5,18,2,5711
581,4,37,2,5714
581,1,58,2,5716
581,2,23,2,5717
581,6,9,2,5717
544,1,54,2,5717
544,1,9,2,5720
544,7,19,2,5727
544,2,40,2,5728
544,11,53,2,5729
544,6,9,2,5730
544,8,32,2,5731
544,4,13,2,5733
544,4,10,2,5733
544,7,17,2,5735
991,3,35,2,5736
991,1,2,2,5737
842,1,17,2,5738
193,3,10,2,5745
193,9,13,2,5745
316,2,12,2,5748
316,6,26,2,5755
316,6,54,2,5755
316,5,38,2,5755
316,4,15,2,5765
316,3,35,2,5766
91,3,68,2,5766
91,3,23,2,5766
91,11,9,2,5767
598,7,4,2,5769
598,6,1,2,5769
598,2,9,2,5770
598,4,22,2,5771
598,6,13,2,5773
621,6,7,2,5775
621,2,16,2,5775
621,4,3,2,5779
936,2,6,1,5781
936,7,88,1,5782
936,2,14,1,5784
167,4,86,1,5784
167,4,24,1,5785
167,4,63,1,5786
167,4,40,1,5787
167,1,2,1,5787
167,3,69,1,5788
210,7,62,2,5792
210,2,36,2,5797
210,5,32,2,5798
210,10,25,2,5799
210,2,57,2,5803
210,10,83,2,5803
210,4,7,2,5803
1,2,9,2,5806
1,3,12,2,5806
1,3,84,2,5808
1,1,2,2,5809
1,2,61,2,5811
564,1,1,2,5814
564,4,62,2,5815
564,7,13,2,5818
564,1,52,2,5821
564,1,19,2,5822
564,3,23,2,5823
379,7,17,1,5825
379,2,3,1,5826
379,1,106,1,5828
379,8,75,1,5833
270,1,20,2,5834
270,2,43,2,5840
270,3,49,2,5844
270,1,13,2,5846
270,1,12,2,5846
270,3,4,2,5846
270,5,11,2,5848
461,2,73,2,5850
461,2,5,2,5851
461,2,33,2,5851
461,2,30,2,5851
461,3,5,2,5853
461,5,22,2,5855
688,5,27,2,5860
688,3,18,2,5860
688,6,18,2,5862
688,4,1,2,5868
688,3,90,2,5873
688,4,42,2,5879
688,7,78,2,5880
688,8,36,2,5881
688,1,3,2,5883
688,2,12,2,5883
688,8,31,2,5885
688,2,11,2,5887
688,9,10,2,5889
688,3,12,2,5890
688,4,50,2,5891
847,1,38,2,5892
847,4,43,2,5892
847,2,31,2,5892
847,9,4,2,5893
847,1,95,2,5893
847,2,35,2,5894
922,2,20,1,5895
922,3,14,1,5895
922,3,39,1,5897
922,3,7,1,5898
922,2,40,1,5901
922,2,42,1,5904
922,4,10,1,5906
922,3,20,1,5906
922,2,110,1,5907
922,5,65,1,5907
922,3,72,1,5907
922,11,3,1,5913
922,5,5,1,5914
922,9,15,1,5914
641,12,15,2,5914
641,7,17,2,5916
641,3,41,2,5919
641,6,2,2,5919
641,2,26,2,5922
641,2,4,2,5923
641,3,7,2,5925
641,2,19,2,5925
212,4,12,2,5926
212,3,46,2,5926
212,2,15,2,5927
171,2,4,2,5932
171,5,23,2,5933
206,5,33,2,5937
206,12,54,2,5938
206,9,5,2,5940
206,2,14,2,5941
206,6,27,2,5942
685,2,30,2,5944
685,6,98,2,5944
685,3,51,2,5946
685,1,66,2,5946
864,8,81,2,5947
864,5,1,2,5947
864,3,15,2,5952
864,1,17,2,5955
864,2,12,2,5955
864,12,31,2,5961
864,3,70,2,5964
864,4,8,2,5966
864,10,37,2,5968
864,4,9,2,5968
864,4,3,2,5968
864,3,6,2,5969
864,8,7,2,5973
864,4,24,2,5975
864,9,16,2,5976
864,8,56,2,5980
864,2,14,2,5982
864,4,21,2,5988
864,6,3,2,5990
864,6,48,2,5992
864,3,22,2,5992
864,6,2,2,5992
864,5,1,2,5993
864,2,103,2,6000
864,2,3,2,6006
864,4,83,2,6008
55,5,37,2,6010
55,2,10,2,6011
55,2,29,2,6015
55,1,6,2,6018
55,3,1,2,6020
55,1,40,2,6021
74,7,17,2,6024
74,4,38,2,6027
74,6,68,2,6030
161,3,46,2,6031
332,3,36,2,6035
332,1,19,2,6036
332,1,4,2,6039
332,2,21,2,6040
483,2,28,2,6041
483,4,49,2,6042
483,9,87,2,6046
766,1,11,2,6046
766,5,7,2,6049
766,3,4,2,6049
766,3,70,2,6049
766,4,20,2,6051
766,1,55,2,6051
766,11,91,2,6053
877,5,77,2,6053
877,4,5,2,6053
877,1,8,2,6055
248,7,56,1,6055
248,2,33,1,6059
248,2,10,1,6063
248,5,46,1,6065
248,3,74,1,6070
248,3,4,1,6070
248,7,33,1,6073
248,2,33,1,6076
248,5,68,1,6077
248,3,45,1,6081
248,1,52,1,6081
248,2,62,1,6083
911,2,12,2,6084
911,6,17,2,6086
911,1,4,2,6086
911,5,38,2,6086
911,5,20,2,6086
911,6,15,2,6088
911,6,15,2,6091
26,5,54,2,6096
617,4,36,2,6099
617,3,20,2,6099
617,3,9,2,6100
412,3,103,2,6102
412,5,24,2,6107
412,9,9,2,6112
979,6,25,2,6112
979,2,9,2,6112
979,2,14,2,6113
979,7,72,2,6117
979,3,12,2,6122
979,5,27,2,6122
979,1,20,2,6123
979,5,48,2,6125
979,2,23,2,6125
86,4,38,2,6127
421,4,3,2,6127
421,4,21,2,6129
421,9,28,2,6132
421,6,49,2,6132
421,6,16,2,6133
421,1,19,2,6134
421,8,10,2,6137
421,3,6,2,6138
421,9,12,2,6139
421,3,38,2,6140
421,5,122,2,6144
421,3,16,2,6146
421,3,2,2,6147
421,2,95,2,6151
421,2,27,2,6153
421,8,31,2,6156
421,4,3,2,6157
421,9,6,2,6159
421,3,25,2,6160
872,11,12,2,6164
872,2,28,2,6165
872,2,42,2,6165
872,1,94,2,6170
872,3,18,2,6171
872,5,88,2,6175
872,4,8,2,6177
487,1,21,1,6183
487,2,69,1,6183
487,6,20,1,6183
487,4,38,1,6183
66,1,38,2,6186
66,9,13,2,6196
66,8,3,2,6200
66,1,5,2,6201
66,4,17,2,6203
66,4,28,2,6204
449,1,27,1,6205
52,4,27,2,6209
52,3,10,2,6212
52,5,3,2,6213
52,4,17,2,6214
52,2,45,2,6214
52,1,44,2,6217
52,5,32,2,6218
52,3,19,2,6219
52,1,31,2,6223
267,4,30,2,6226
267,1,16,2,6227
267,4,41,2,6229
267,7,3,2,6229
267,3,29,2,6230
267,5,1,2,6230
267,8,6,2,6234
267,4,13,2,6237
267,6,19,2,6238
267,3,12,2,6238
267,3,6,2,6239
267,14,46,2,6242
267,9,64,2,6242
267,2,38,2,6247
267,17,27,2,6250
267,6,7,2,6251
267,1,17,2,6252
267,4,16,2,6252
267,2,26,2,6255
267,2,56,2,6256
846,4,44,2,6256
846,3,29,2,6259
846,3,13,2,6259
846,5,5,2,6260
846,3,4,2,6262
846,7,12,2,6266
957,2,20,2,6269
957,2,50,2,6270
600,4,10,2,6273
600,1,52,2,6273
600,8,96,2,6274
600,2,19,2,6277
711,1,13,2,6278
711,2,79,2,6279
711,11,3,2,6283
711,4,41,2,6283
711,2,20,2,6284
711,2,18,2,6285
711,11,8,2,6286
711,2,7,2,6287
711,1,18,2,6287
711,2,18,2,6288
711,2,9,2,6289
114,1,11,2,6293
929,2,9,2,6295
929,1,30,2,6295
929,2,58,2,6299
929,6,7,2,6301
929,19,67,2,6303
929,4,9,2,6304
929,4,66,2,6304
124,5,93,2,6306
124,5,24,2,6307
124,1,109,2,6308
124,1,72,2,6308
124,6,10,2,6310
124,1,14,2,6313
124,2,118,2,6313
131,2,3,1,6315
131,3,4,1,6316
131,6,14,1,6317
446,2,21,2,6320
446,1,14,2,6320
446,2,35,2,6321
205,1,7,2,6321
205,2,13,2,6323
205,2,12,2,6324
205,4,97,2,6324
205,2,13,2,6324
205,5,1,2,6327
205,6,68,2,6328
205,7,98,2,6329
205,5,18,2,6331
205,3,42,2,6335
205,4,4,2,6335
205,1,3,2,6339
920,2,25,2,6344
983,2,14,2,6347
983,7,12,2,6348
983,9,14,2,6348
983,3,39,2,6349
762,5,13,2,6350
762,4,77,2,6351
762,14,3,2,6352
762,1,3,2,6353
762,2,9,2,6353
762,9,2,2,6355
762,9,52,2,6356
153,3,8,2,6358
153,7,35,2,6359
804,8,9,2,6364
804,5,5,2,6365
804,3,18,2,6369
804,10,53,2,6370
804,1,69,2,6371
804,5,29,2,6372
804,1,12,2,6376
804,2,9,2,6376
555,2,33,1,6376
555,8,44,1,6376
555,7,55,1,6380
555,3,11,1,6381
555,1,2,1,6384
555,2,1,1,6388
555,6,6,1,6389
555,1,9,1,6390
555,2,20,1,6391
555,4,45,1,6391
555,4,3,1,6395
555,1,1,1,6397
555,2,29,1,6403
262,3,10,2,6407
262,5,73,2,6409
262,2,30,2,6409
262,4,7,2,6412
262,1,3,2,6413
262,6,8,2,6415
262,2,42,2,6415
262,1,170,2,6416
262,8,53,2,6419
262,3,7,2,6419
629,2,8,2,6422
629,2,48,2,6424
608,2,80,2,6425
511,1,92,2,6426
511,4,12,2,6427
511,3,24,2,6428
511,3,4,2,6430
511,3,89,2,6431
722,3,17,2,6435
722,5,36,2,6439
722,4,2,2,6443
722,3,61,2,6445
993,3,2,2,6446
993,7,63,2,6448
993,4,1,2,6453
220,4,68,2,6464
220,2,27,2,6468
220,7,43,2,6468
220,2,27,2,6471
220,4,20,2,6472
220,4,23,2,6473
220,3,35,2,6474
220,6,6,2,6475
220,3,10,2,6476
220,3,45,2,6477
220,3,60,2,6483
755,2,2,2,6484
755,1,36,2,6484
755,4,38,2,6485
755,2,22,2,6486
755,5,34,2,6488
755,6,62,2,6489
755,5,54,2,6497
755,3,16,2,6498
755,1,68,2,6499
755,7,38,2,6499
755,2,22,2,6499
158,2,38,2,6501
158,2,20,2,6502
158,4,9,2,6504
158,4,14,2,6505
765,4,52,2,6507
765,1,5,2,6507
765,5,3,2,6508
765,5,30,2,6509
765,13,46,2,6510
765,16,11,2,6513
765,2,28,2,6514
765,6,8,2,6516
765,4,33,2,6516
152,8,38,2,6516
152,7,1,2,6518
152,1,1,2,6518
152,11,5,2,6520
152,2,17,2,6522
655,2,3,2,6526
655,2,11,2,6529
655,4,23,2,6529
655,6,1,2,6529
655,2,7,2,6530
655,2,29,2,6538
655,10,57,2,6538
426,6,21,2,6543
593,6,6,2,6544
860,12,35,2,6546
860,2,41,2,6548
860,3,7,2,6548
860,5,61,2,6549
860,1,38,2,6553
411,3,10,2,6560
411,4,87,2,6560
302,4,5,2,6562
302,7,13,2,6563
302,3,9,2,6564
302,7,32,2,6565
302,2,37,2,6565
302,7,17,2,6567
302,5,13,2,6568
302,2,23,2,6568
302,1,50,2,6571
302,5,8,2,6575
317,6,30,2,6576
904,1,5,2,6577
655,3,16,2,6577
655,3,10,2,6587
655,5,17,2,6589
666,3,32,2,6590
666,11,22,2,6591
666,5,39,2,6594
666,4,41,2,6595
666,2,11,2,6597
666,4,112,2,6599
641,4,18,2,6599
641,5,53,2,6601
641,4,18,2,6604
641,3,82,2,6605
641,3,8,2,6606
444,4,28,2,6608
427,5,82,2,6614
278,1,1,1,6615
278,3,16,1,6622
278,5,32,1,6625
278,2,64,1,6625
278,3,37,1,6633
278,7,76,1,6634
278,3,4,1,6636
278,6,32,1,6640
278,4,101,1,6642
278,9,18,1,6644
278,1,20,1,6657
278,2,1,1,6657
581,1,56,2,6657
581,2,19,2,6664
581,4,34,2,6666
768,1,10,2,6666
887,1,29,2,6670
887,4,33,2,6673
887,1,22,2,6675
887,7,14,2,6679
234,2,37,2,6680
234,11,30,2,6683
234,1,2,2,6684
234,3,46,2,6687
234,2,123,2,6687
234,2,26,2,6690
234,3,25,2,6690
234,5,167,2,6691
234,3,150,2,6697
234,5,4,2,6699
889,1,4,2,6701
889,1,10,2,6704
889,2,27,2,6707
889,3,11,2,6708
889,7,5,2,6709
889,1,5,2,6714
889,2,56,2,6716
889,3,51,2,6717
889,1,20,2,6719
889,4,16,2,6724
889,1,6,2,6725
889,3,14,2,6729
4,1,9,2,6730
4,4,28,2,6737
4,2,19,2,6738
4,7,107,2,6742
371,2,28,2,6747
371,4,19,2,6748
371,1,29,2,6749
371,2,38,2,6753
371,5,35,2,6753
371,2,19,2,6754
371,3,12,2,6755
371,5,39,2,6755
371,2,71,2,6756
371,3,43,2,6757
371,3,57,2,6760
371,1,56,2,6762
371,2,2,2,6763
371,2,71,2,6764
371,2,17,2,6766
371,4,23,2,6774
371,5,58,2,6775
718,2,140,2,6780
718,1,6,2,6781
718,3,15,2,6782
718,1,30,2,6783
718,2,40,2,6786
718,8,14,2,6786
718,3,2,2,6792
718,2,7,2,6796
718,1,5,2,6801
718,4,17,2,6805
718,1,4,2,6813
718,1,30,2,6818
718,5,8,2,6819
718,4,43,2,6820
718,4,26,2,6823
718,11,8,2,6827
718,1,10,2,6828
718,3,15,2,6828
157,1,28,2,6831
157,3,80,2,6831
157,2,3,2,6831
984,4,7,2,6832
984,10,8,2,6836
984,4,14,2,6836
984,10,7,2,6839
319,4,2,2,6845
319,2,43,2,6846
10,10,129,2,6846
10,7,5,2,6846
521,2,5,2,6846
652,3,31,2,6848
652,7,5,2,6851
652,2,2,2,6851
652,3,19,2,6851
652,2,144,2,6852
652,2,24,2,6852
652,4,35,2,6852
652,1,8,2,6854
652,1,95,2,6855
652,4,110,2,6856
652,3,96,2,6856
652,3,207,2,6857
652,6,11,2,6859
652,2,3,2,6860
443,3,8,2,6863
443,12,24,2,6863
443,1,25,2,6867
443,3,15,2,6867
443,2,23,2,6870
494,3,2,2,6873
494,3,3,2,6874
494,6,3,2,6874
494,9,58,2,6875
494,6,5,2,6875
494,7,3,2,6876
494,2,2,2,6880
494,2,13,2,6881
494,3,12,2,6881
494,5,21,2,6887
494,11,12,2,6891
494,6,5,2,6893
494,3,20,2,6894
494,9,31,2,6898
494,3,38,2,6898
693,4,34,2,6900
693,7,37,2,6901
712,2,11,2,6902
712,9,3,2,6904
712,3,33,2,6907
712,3,19,2,6907
271,23,88,2,6908
271,2,24,2,6911
271,5,32,2,6911
498,3,28,2,6916
498,2,14,2,6916
498,2,26,2,6917
401,3,4,1,6921
401,1,27,1,6924
401,1,58,1,6927
401,12,115,1,6927
401,5,18,1,6932
401,6,7,1,6934
292,1,158,2,6934
419,3,3,2,6935
419,1,37,2,6937
419,7,64,2,6939
838,1,59,2,6939
838,3,39,2,6940
838,3,24,2,6941
838,5,61,2,6945
838,4,41,2,6947
838,7,17,2,6949
838,9,20,2,6950
101,5,78,2,6951
968,2,16,2,6951
968,4,9,2,6952
968,2,24,2,6953
968,1,2,2,6955
968,3,5,2,6956
79,3,1,2,6960
79,5,1,2,6961
79,5,1,2,6963
79,2,30,2,6968
79,4,15,2,6968
79,8,101,2,6969
79,3,6,2,6970
362,3,10,2,6972
362,7,41,2,6976
362,8,16,2,6976
362,8,18,2,6980
362,1,27,2,6981
362,1,12,2,6981
362,2,17,2,6983
362,2,34,2,6984
362,6,15,2,6985
362,2,27,2,6987
362,2,8,2,6990
362,8,6,2,6991
362,3,31,2,6994
362,1,117,2,6994
425,3,2,2,6994
425,1,6,2,6996
425,6,34,2,7001
425,6,91,2,7007
425,1,1,2,7008
425,4,4,2,7012
425,5,6,2,7013
425,1,90,2,7019
540,4,80,2,7020
540,4,46,2,7021
540,4,43,2,7025
540,6,22,2,7026
163,1,19,2,7027
163,2,145,2,7036
163,2,32,2,7044
163,1,46,2,7044
163,5,8,2,7046
163,4,19,2,7047
163,2,36,2,7048
54,4,11,1,7057
54,1,18,1,7058
54,4,32,1,7059
54,1,54,1,7060
54,4,12,1,7062
54,3,9,1,7063
54,2,8,1,7064
54,17,15,1,7065
54,3,23,1,7067
54,6,96,1,7068
54,9,29,1,7069
509,14,15,2,7073
509,4,83,2,7073
509,3,3,2,7074
509,3,13,2,7074
509,3,115,2,7075
509,1,43,2,7079
509,4,1,2,7081
509,4,34,2,7081
360,1,5,2,7083
360,3,52,2,7084
360,7,12,2,7087
360,7,2,2,7088
471,1,2,2,7091
471,5,6,2,7096
471,2,4,2,7096
818,1,13,2,7100
818,9,35,2,7101
818,7,3,2,7101
609,2,35,2,7103
628,6,4,2,7103
628,11,29,2,7103
628,7,12,2,7105
628,3,12,2,7107
628,8,88,2,7109
628,10,89,2,7111
628,2,31,2,7111
628,2,21,2,7112
628,2,26,2,7116
628,4,21,2,7119
628,2,35,2,7119
628,8,8,2,7119
628,1,5,2,7119
443,3,5,2,7122
443,4,34,2,7123
718,1,45,2,7127
909,8,2,2,7129
909,7,7,2,7132
909,4,61,2,7133
909,2,7,2,7140
909,1,5,2,7142
696,6,103,2,7144
696,9,45,2,7145
696,2,7,2,7146
696,2,42,2,7150
696,4,50,2,7151
551,1,105,2,7152
138,1,21,2,7158
138,5,3,2,7160
761,5,27,2,7161
180,3,74,2,7162
579,3,3,2,7168
579,9,34,2,7169
579,3,8,2,7170
579,4,47,2,7172
174,13,3,1,7172
174,3,2,1,7174
174,2,18,1,7176
174,7,83,1,7177
174,2,14,1,7178
174,14,7,1,7180
174,4,88,1,7181
174,1,33,1,7182
174,3,17,1,7192
174,2,36,1,7199
174,4,2,1,7199
174,1,22,1,7200
174,3,17,1,7202
174,16,28,1,7203
174,2,111,1,7203
174,1,19,1,7203
174,5,31,1,7204
174,3,3,1,7204
174,3,33,1,7206
174,3,7,1,7206
174,10,51,1,7207
174,5,40,1,7207
909,2,59,2,7208
909,3,5,2,7208
984,10,25,2,7213
984,2,33,2,7215
984,2,4,2,7217
984,2,29,2,7220
984,2,9,2,7220
984,9,18,2,7222
679,4,9,2,7222
679,6,11,2,7226
194,5,23,2,7228
194,7,28,2,7228
194,3,4,2,7229
194,3,7,2,7229
194,3,79,2,7229
194,1,21,2,7229
194,4,85,2,7232
194,5,31,2,7233
194,5,62,2,7233
194,7,20,2,7238
441,2,25,2,7238
441,3,97,2,7240
441,3,10,2,7240
441,6,28,2,7242
441,2,18,2,7245
441,6,21,2,7247
441,4,134,2,7251
441,6,170,2,7259
268,6,46,2,7260
268,3,3,2,7265
268,7,2,2,7266
268,7,17,2,7273
268,3,59,2,7273
268,1,22,2,7273
268,14,99,2,7274
268,3,4,2,7275
268,3,13,2,7277
268,14,38,2,7277
268,4,26,2,7279
875,1,41,2,7280
875,6,12,2,7282
366,3,6,1,7286
366,5,12,1,7287
366,1,6,1,7289
366,2,26,1,7294
885,3,4,2,7294
885,5,29,2,7295
885,1,9,2,7296
885,3,15,2,7296
885,2,40,2,7298
885,1,2,2,7299
885,2,23,2,7300
885,3,46,2,7301
885,6,37,2,7302
885,1,19,2,7302
885,3,55,2,7303
885,3,13,2,7305
600,5,8,2,7307
600,2,51,2,7309
600,3,24,2,7310
600,8,11,2,7310
663,1,16,2,7311
663,3,11,2,7311
663,9,9,2,7314
663,3,8,2,7316
663,8,44,2,7316
663,9,11,2,7317
663,5,15,2,7318
154,2,9,2,7318
154,6,16,2,7319
154,2,17,2,7320
154,3,5,2,7321
154,1,13,2,7321
154,4,25,2,7324
154,8,21,2,7328
154,1,8,2,7329
154,5,43,2,7335
585,6,35,2,7335
585,7,34,2,7338
585,12,28,2,7340
585,2,8,2,7340
585,5,30,2,7341
585,2,42,2,7342
44,2,45,2,7345
44,3,6,2,7347
44,6,2,2,7348
44,8,16,2,7351
44,15,3,2,7356
44,2,47,2,7356
44,2,118,2,7357
659,1,45,1,7359
6,5,21,2,7360
6,3,1,2,7363
6,7,28,2,7363
6,6,185,2,7363
6,7,160,2,7365
6,2,45,2,7374
6,7,26,2,7378
757,5,20,2,7379
757,3,19,2,7381
757,1,10,2,7383
757,6,46,2,7388
757,11,3,2,7390
848,12,6,2,7390
367,3,23,2,7390
367,3,23,2,7393
367,2,16,2,7398
66,2,11,2,7398
561,4,10,2,7398
561,5,27,2,7398
561,2,28,2,7400
561,2,21,2,7406
580,2,48,2,7406
580,11,8,2,7406
580,2,85,2,7406
580,1,22,2,7408
580,3,35,2,7409
580,5,85,2,7415
580,5,50,2,7416
580,4,13,2,7417
580,2,21,2,7424
580,4,5,2,7425
580,1,10,2,7425
580,12,33,2,7428
580,2,1,2,7428
580,5,14,2,7432
555,4,36,1,7435
555,16,28,1,7436
555,6,5,1,7437
555,2,52,1,7438
555,4,1,1,7443
555,1,17,1,7444
555,5,12,1,7445
555,2,55,1,7448
555,2,129,1,7452
555,2,32,1,7454
555,9,11,1,7454
555,3,28,1,7454
555,4,23,1,7456
555,2,3,1,7467
555,2,13,1,7468
555,3,9,1,7471
555,2,3,1,7474
555,5,15,1,7474
555,2,24,1,7474
555,2,25,1,7476
78,3,17,2,7476
78,4,55,2,7478
78,1,11,2,7478
757,9,26,2,7478
757,2,45,2,7479
96,5,18,2,7481
703,1,20,2,7482
2,10,11,2,7482
705,6,7,2,7483
705,3,20,2,7484
705,4,14,2,7488
356,2,25,2,7492
356,11,57,2,7495
356,2,3,2,7496
356,3,29,2,7496
356,2,32,2,7497
356,6,39,2,7499
356,6,51,2,7499
356,2,16,2,7500
915,2,38,2,7508
915,5,57,2,7509
915,1,9,2,7510
915,8,37,2,7521
915,5,2,2,7525
915,1,81,2,7525
915,7,14,2,7530
46,4,5,1,7530
301,5,12,2,7534
301,2,42,2,7536
488,4,19,2,7537
488,3,16,2,7540
488,5,13,2,7541
488,5,3,2,7543
488,4,10,2,7544
488,8,44,2,7545
488,2,29,2,7546
488,6,33,2,7558
488,4,22,2,7562
488,10,3,2,7563
488,1,23,2,7565
488,1,31,2,7566
488,1,18,2,7566
488,2,20,2,7567
