userid,expected-time-to-completion,memory,priority,arrival-time
252,389,56,3,4859
252,182,414,3,4860
931,1,42,2,4860
294,14,23,1,4862
294,3,59,1,4867
294,25,37,1,4870
294,4,14,1,4872
294,3,11,1,4873
294,5,40,1,4873
294,3,6,1,4873
294,6,29,1,4876
294,2,47,1,4876
294,4,32,1,4877
294,6,24,1,4884
294,4,32,1,4884
294,6,7,1,4887
294,4,7,1,4891
294,4,23,1,4891
413,3,15,2,4891
413,4,5,2,4891
413,2,10,2,4891
413,3,145,2,4894
616,4,79,2,4895
616,6,3,2,4895
119,6,3,2,4895
119,3,12,2,4895
119,9,3,2,4898
119,3,35,2,4899
119,4,33,2,4902
119,5,9,2,4904
119,1,32,2,4905
119,5,10,2,4907
119,3,19,2,4913
119,5,26,2,4914
119,1,1,2,4916
119,4,32,2,4918
119,5,6,2,4919
119,4,4,2,4919
119,1,24,2,4920
58,2,26,2,4921
273,2,61,2,4922
273,6,13,2,4923
273,1,58,2,4924
273,7,14,2,4924
273,8,12,2,4927
273,4,10,2,4928
273,3,17,2,4929
273,2,20,2,4929
273,5,189,2,4930
273,19,14,2,4931
273,4,18,2,4932
273,1,32,2,4932
273,3,16,2,4934
273,3,119,2,4935
273,4,16,2,4938
140,1337,51,3,4939
140,10,234,3,4945
140,654,520,3,4948
499,2,12,2,4949
499,1,16,2,4950
499,28,6,2,4952
499,7,2,2,4952
499,1,13,2,4953
454,2,25,2,4954
454,2,71,2,4955
261,2,31,2,4958
728,3,12,2,4958
728,1,7,2,4960
728,2,64,2,4964
728,10,28,2,4966
728,1,1,2,4967
735,4,77,2,4971
58,3,25,2,4971
58,13,30,2,4971
58,2,33,2,4977
345,6,145,3,4981
356,6,34,2,4982
356,4,64,2,4982
356,2,11,2,4986
83,7,14,2,4993
83,4,2,2,4994
950,1,22,2,4994
13,3,6,2,4995
816,1,4,2,4996
816,6,32,2,4997
255,2,31,2,4999
255,2,49,2,5000
255,11,39,2,5002
802,13,23,2,5007
802,2,79,2,5008
802,2,15,2,5009
802,2,34,2,5012
802,4,14,2,5014
49,1,9,2,5016
868,1,54,2,5017
699,653,373,3,5026
699,53,36,3,5028
699,34,3,3,5031
699,263,35,3,5032
699,44,236,3,5032
699,734,129,3,5039
699,246,222,3,5040
699,63,84,3,5041
54,11,14,2,5043
54,4,11,2,5048
965,6,6,2,5052
965,6,9,2,5053
965,2,2,2,5054
720,5,71,2,5054
720,8,37,2,5054
407,1,47,2,5055
674,2,20,2,5055
674,2,29,2,5057
674,9,42,2,5061
674,5,25,2,5062
674,1,22,2,5062
674,1,58,2,5065
674,4,38,2,5073
674,2,27,2,5074
674,3,75,2,5076
674,3,10,2,5077
674,4,12,2,5080
674,2,13,2,5080
674,3,22,2,5080
674,3,21,2,5082
674,3,1,2,5082
674,4,54,2,5084
674,5,94,2,5084
674,4,11,2,5084
674,3,45,2,5085
674,2,33,2,5087
674,1,18,2,5087
674,2,9,2,5090
674,9,67,2,5090
674,3,3,2,5092
674,3,38,2,5094
674,4,10,2,5096
674,3,32,2,5096
577,2,1,2,5102
577,8,5,2,5102
577,5,7,2,5107
577,1,49,2,5107
577,10,11,2,5108
577,1,27,2,5112
577,7,85,2,5115
388,15,5,2,5121
388,4,27,2,5121
388,14,22,2,5131
388,5,68,2,5131
388,4,13,2,5132
388,4,14,2,5135
388,1,33,2,5137
251,12,84,2,5139
382,3,52,2,5141
701,2,88,2,5141
701,9,11,2,5141
701,11,54,2,5142
701,3,14,2,5143
360,3,7,2,5144
360,4,8,2,5146
360,3,22,2,5146
360,1,134,2,5148
360,4,56,2,5151
983,4,59,2,5152
983,7,89,2,5152
290,6,16,2,5152
290,9,14,2,5152
290,5,4,2,5153
209,3,34,2,5155
209,1,18,2,5156
209,3,20,2,5156
209,5,3,2,5156
209,4,54,2,5157
209,4,2,2,5159
209,1,12,2,5159
428,2,49,2,5160
428,4,8,2,5160
428,1,2,2,5162
995,7,34,2,5165
6,4,21,2,5166
6,4,12,2,5166
6,1,53,2,5167
6,1,8,2,5167
6,1,15,2,5168
6,2,5,2,5168
6,1,19,2,5171
6,1,3,2,5184
6,2,15,2,5188
6,3,5,2,5189
6,3,3,2,5189
6,1,11,2,5190
6,2,11,2,5190
6,2,5,2,5195
6,3,83,2,5196
6,2,121,2,5197
6,7,24,2,5200
6,3,16,2,5201
6,4,74,2,5202
6,2,16,2,5203
6,1,70,2,5204
6,4,56,2,5204
405,1,33,2,5210
405,1,33,2,5212
405,1,39,2,5212
832,5,28,2,5212
832,2,26,2,5212
832,5,16,2,5213
832,2,2,2,5214
832,7,28,2,5215
503,7,52,2,5218
503,8,8,2,5219
770,1,6,2,5220
770,1,14,2,5221
770,2,91,2,5226
770,3,94,2,5231
770,2,27,2,5232
770,2,35,2,5233
770,1,34,2,5234
770,3,62,2,5236
770,2,12,2,5237
770,1,89,2,5238
770,3,36,2,5239
770,3,12,2,5239
770,3,45,2,5239
770,9,57,2,5239
649,5,43,2,5243
649,6,12,2,5244
649,7,270,2,5245
649,7,9,2,5246
492,3,11,2,5247
492,8,57,2,5248
492,5,7,2,5249
492,1,8,2,5249
492,3,24,2,5249
492,4,65,2,5251
91,4,15,2,5252
91,2,7,2,5260
91,3,63,2,5262
91,2,46,2,5266
310,1,49,2,5267
310,7,40,2,5268
310,2,100,2,5271
310,9,15,2,5275
310,2,38,2,5278
310,2,58,2,5279
310,3,4,2,5280
310,4,69,2,5280
310,7,29,2,5282
310,29,168,2,5286
310,3,27,2,5289
310,5,47,2,5291
277,5,20,2,5298
277,3,19,2,5299
277,6,5,2,5300
277,2,111,2,5302
277,2,3,2,5303
277,6,4,2,5304
277,3,37,2,5313
277,2,20,2,5317
277,4,26,2,5318
277,2,17,2,5318
488,1,36,2,5319
488,5,22,2,5322
447,4,2,2,5328
447,6,31,2,5328
447,1,78,2,5329
447,3,31,2,5333
447,1,11,2,5341
447,3,38,2,5342
447,4,3,2,5350
447,4,75,2,5352
447,3,4,2,5352
447,1,33,2,5354
447,8,17,2,5358
234,4,115,2,5360
234,1,87,2,5361
234,1,10,2,5361
234,12,33,2,5361
234,5,31,2,5362
234,1,31,2,5364
801,3,11,2,5365
801,2,18,2,5365
801,3,17,2,5366
916,2,19,1,5367
571,3,110,2,5367
571,1,40,2,5367
571,10,17,2,5367
254,4,86,2,5370
254,3,12,2,5371
254,2,154,2,5372
461,9,76,2,5372
461,6,93,2,5377
224,2,11,2,5379
224,9,30,2,5380
224,3,60,2,5383
224,5,8,2,5386
224,2,5,2,5388
224,9,25,2,5389
224,2,28,2,5389
224,6,10,2,5390
224,3,4,2,5391
224,9,48,2,5396
647,15,125,3,5397
647,85,124,3,5400
647,222,59,3,5400
647,175,438,3,5401
647,293,121,3,5401
2,6,3,2,5403
2,6,48,2,5405
2,3,23,2,5406
2,1,7,2,5409
2,15,7,2,5412
793,3,11,2,5417
793,3,39,2,5423
793,1,18,2,5424
793,3,14,2,5426
793,3,62,2,5429
620,1,7,2,5429
620,7,13,2,5432
620,2,32,2,5434
620,2,2,2,5436
620,2,41,2,5437
620,4,36,2,5440
620,4,7,2,5444
620,1,40,2,5446
467,4,20,2,5449
467,4,43,2,5450
467,3,4,2,5450
467,1,102,2,5451
467,2,22,2,5452
467,2,3,2,5453
467,4,19,2,5455
467,7,110,2,5455
467,2,14,2,5455
198,2,17,2,5456
198,2,167,2,5457
597,2,2,2,5461
712,10,20,2,5463
712,4,43,2,5465
712,3,15,2,5466
23,2,5,2,5467
23,2,14,2,5470
23,4,5,2,5471
23,1,23,2,5481
466,1,37,2,5483
466,2,16,2,5484
466,3,53,2,5485
466,1,20,2,5486
466,2,7,2,5487
466,2,37,2,5488
466,3,19,2,5489
466,6,23,2,5491
466,1,16,2,5491
961,7,16,2,5507
961,9,12,2,5513
961,5,7,2,5516
961,2,16,2,5516
961,5,29,2,5516
100,2,37,2,5520
100,5,30,2,5520
100,4,28,2,5524
100,9,33,2,5526
100,2,17,2,5526
100,5,59,2,5527
435,2,14,2,5531
435,1,3,2,5533
435,1,19,2,5535
134,27,328,3,5538
134,257,126,3,5538
134,420,97,3,5539
437,9,25,2,5540
437,12,14,2,5542
437,11,27,2,5543
437,1,105,2,5545
136,8,69,2,5545
887,2,7,2,5550
887,2,72,2,5552
887,3,45,2,5559
887,1,32,2,5561
887,2,10,2,5564
887,5,42,2,5566
887,8,6,2,5566
887,7,6,2,5566
887,4,2,2,5571
887,1,93,2,5571
887,5,65,2,5578
887,5,66,2,5578
887,5,38,2,5579
887,2,12,2,5581
887,3,27,2,5582
887,5,12,2,5584
887,1,36,2,5585
887,3,101,2,5589
887,3,12,2,5589
887,6,35,2,5591
887,3,12,2,5591
887,2,5,2,5592
887,9,14,2,5593
887,3,18,2,5596
887,2,47,2,5598
887,8,38,2,5603
850,5,24,2,5604
850,1,25,2,5608
850,8,53,2,5612
850,3,48,2,5620
850,2,1,2,5620
850,7,52,2,5621
850,3,21,2,5622
850,1,98,2,5622
850,5,12,2,5622
850,4,34,2,5623
850,1,11,2,5624
850,3,94,2,5627
417,2,29,2,5628
740,3,46,2,5630
979,173,14,3,5633
979,573,221,3,5633
979,251,413,3,5634
979,410,77,3,5635
979,197,42,3,5635
979,13,38,3,5640
774,2,5,2,5640
774,5,7,2,5642
774,5,8,2,5642
774,16,2,2,5650
774,1,21,2,5651
774,1,40,2,5651
774,6,10,2,5657
774,8,26,2,5657
774,4,1,2,5658
774,1,32,2,5660
774,6,27,2,5662
774,3,7,2,5665
605,3,59,2,5665
605,5,48,2,5666
605,2,33,2,5669
912,3,17,2,5669
912,3,21,2,5670
912,1,64,2,5675
912,2,61,2,5682
591,1,37,2,5685
591,1,38,2,5687
591,1,25,2,5690
50,9,23,2,5693
609,386,192,3,5694
609,10,472,3,5695
588,1,39,2,5695
588,2,9,2,5700
588,8,76,2,5706
875,2,12,2,5707
875,4,19,2,5710
875,1,62,2,5711
875,3,29,2,5713
875,2,49,2,5720
875,15,12,2,5721
875,1,25,2,5725
875,5,20,2,5725
875,2,32,2,5726
526,4,19,2,5727
349,5,30,2,5727
349,3,73,2,5730
349,1,40,2,5733
349,1,5,2,5733
349,4,6,2,5735
349,5,92,2,5736
349,1,8,2,5736
349,3,7,2,5739
349,5,5,2,5740
349,9,64,2,5740
349,5,2,2,5742
349,2,5,2,5744
349,6,4,2,5745
464,4,14,2,5746
464,5,20,2,5747
447,2,22,2,5748
447,2,43,2,5750
447,5,10,2,5750
447,6,3,2,5751
954,65,1,3,5757
25,9,10,2,5758
25,9,14,2,5760
25,2,7,2,5765
25,3,84,2,5765
412,361,350,3,5765
412,962,30,3,5765
412,12,246,3,5766
412,760,134,3,5770
412,83,999,3,5771
412,381,195,3,5773
531,2,86,2,5774
531,8,80,2,5774
531,3,20,2,5775
531,4,31,2,5775
531,11,13,2,5776
531,1,14,2,5777
531,1,26,2,5779
366,15,13,2,5785
366,1,13,2,5785
366,5,7,2,5787
366,2,47,2,5790
366,1,2,2,5792
366,4,23,2,5793
366,7,23,2,5794
366,7,10,2,5795
366,7,20,2,5801
366,5,23,2,5802
366,4,17,2,5807
366,3,11,2,5809
366,5,34,2,5810
366,2,24,2,5813
805,1,63,1,5814
616,1,54,2,5818
616,4,2,2,5820
616,2,68,2,5820
616,2,63,2,5822
616,1,44,2,5823
616,6,48,2,5828
287,5,12,1,5828
287,4,7,1,5831
287,3,19,1,5833
287,7,25,1,5839
287,3,10,1,5842
287,2,29,1,5843
287,3,8,1,5845
287,3,32,1,5846
287,6,24,1,5846
287,1,106,1,5849
730,3,21,2,5849
730,5,29,2,5849
730,2,4,2,5850
730,6,7,2,5855
730,2,13,2,5859
730,4,9,2,5859
730,12,97,2,5861
730,1,15,2,5862
553,5,13,2,5864
553,1,51,2,5865
553,5,16,2,5866
332,6,19,2,5869
803,2,20,2,5871
803,6,6,2,5872
803,10,46,2,5872
803,2,26,2,5872
803,13,25,2,5874
803,4,79,2,5875
803,4,9,2,5876
803,1,18,2,5877
803,1,92,2,5879
803,3,14,2,5883
803,6,29,2,5885
803,12,46,2,5886
803,2,43,2,5888
803,5,6,2,5892
803,2,10,2,5893
803,7,30,2,5899
803,5,16,2,5900
803,7,6,2,5911
803,2,17,2,5911
803,4,102,2,5912
803,6,76,2,5914
803,1,107,2,5915
803,2,27,2,5920
803,2,17,2,5923
803,2,7,2,5925
803,9,20,2,5926
803,4,4,2,5927
803,3,2,2,5929
803,1,22,2,5930
803,4,7,2,5930
803,1,10,2,5931
803,11,13,2,5932
803,3,8,2,5935
803,2,10,2,5939
803,4,4,2,5939
803,2,49,2,5942
670,4,8,2,5947
670,7,53,2,5947
670,8,35,2,5949
670,4,17,2,5949
253,1,13,1,5950
253,1,33,1,5950
253,2,103,1,5953
40,3,8,2,5953
40,10,8,2,5955
40,3,15,2,5964
591,3,17,2,5964
591,1,111,2,5966
591,5,73,2,5974
634,1,11,2,5975
634,4,20,2,5977
634,1,40,2,5977
209,8,5,2,5986
209,2,17,2,5989
956,14,35,2,5994
956,4,34,2,5997
956,4,17,2,5998
956,7,9,2,5998
956,3,5,2,5998
956,2,4,2,5998
956,3,48,2,5998
956,4,12,2,5999
956,2,7,2,6000
787,12,78,2,6000
787,7,53,2,6001
942,1,24,2,6001
942,15,95,2,6001
942,3,47,2,6003
942,3,18,2,6004
942,1,14,2,6004
942,4,4,2,6004
942,3,60,2,6006
942,6,39,2,6008
942,8,15,2,6011
942,1,35,2,6012
293,4,77,1,6012
293,2,3,1,6013
293,7,8,1,6015
293,4,44,1,6015
293,2,44,1,6020
293,8,24,1,6020
984,6,57,2,6023
984,3,5,2,6024
984,2,30,2,6027
984,9,27,2,6030
984,2,26,2,6031
984,4,40,2,6033
984,5,6,2,6034
984,1,28,2,6036
984,1,24,2,6037
984,6,17,2,6039
984,2,8,2,6041
959,8,2,2,6041
959,3,2,2,6042
959,3,47,2,6045
959,4,27,2,6046
959,2,13,2,6046
450,11,34,2,6055
450,3,101,2,6055
450,3,49,2,6055
450,2,39,2,6057
450,3,4,2,6059
450,4,18,2,6065
450,3,3,2,6067
450,6,23,2,6070
450,4,32,2,6072
450,2,40,2,6072
450,6,82,2,6073
450,3,26,2,6079
450,3,34,2,6083
450,1,28,2,6084
450,2,50,2,6087
450,4,28,2,6088
450,12,89,2,6089
450,1,46,2,6092
450,3,49,2,6092
1,3,13,2,6094
1,3,76,2,6095
1,1,47,2,6095
1,2,32,2,6097
1,5,20,2,6105
1,2,20,2,6110
1,2,8,2,6116
276,432,119,3,6119
276,5,391,3,6123
276,270,999,3,6125
276,278,109,3,6125
276,106,581,3,6125
276,1005,144,3,6128
276,7,999,3,6129
276,184,671,3,6131
276,256,306,3,6132
276,505,38,3,6137
276,5,375,3,6140
276,90,742,3,6140
435,2,32,2,6140
435,6,2,2,6145
435,7,61,2,6145
435,4,17,2,6152
435,13,20,2,6155
435,2,4,2,6156
614,5,59,2,6158
614,2,3,2,6158
829,81,44,3,6160
829,161,215,3,6161
829,40,144,3,6162
912,2,19,2,6166
912,5,110,2,6168
912,10,9,2,6168
912,1,17,2,6171
912,1,10,2,6172
912,3,63,2,6173
912,4,24,2,6175
912,1,21,2,6176
912,1,3,2,6178
912,2,3,2,6180
263,3,47,2,6184
263,3,47,2,6186
42,10,12,2,6187
42,2,2,2,6187
42,3,45,2,6188
161,2,4,2,6194
252,61,696,3,6195
739,4,18,2,6196
739,2,41,2,6197
739,7,19,2,6198
739,2,32,2,6200
739,1,29,2,6203
739,3,7,2,6205
739,3,23,2,6206
739,3,6,2,6206
739,4,26,2,6208
739,1,34,2,6213
739,6,18,2,6214
739,1,23,2,6215
739,1,5,2,6215
739,4,49,2,6215
739,2,2,2,6215
630,2,9,2,6215
630,10,21,2,6217
453,7,4,2,6218
453,3,29,2,6218
453,2,38,2,6218
453,5,3,2,6219
453,11,15,2,6221
680,5,18,2,6222
680,1,36,2,6226
680,1,8,2,6229
680,2,3,2,6229
680,13,9,2,6229
680,6,26,2,6234
680,1,44,2,6236
623,3,2,1,6238
623,8,147,1,6238
282,2,4,2,6239
282,3,61,2,6240
257,6,39,2,6241
257,3,21,2,6242
257,4,70,2,6243
257,3,25,2,6243
676,3,73,2,6245
676,2,125,2,6247
676,6,4,2,6253
676,4,15,2,6253
676,3,8,2,6254
676,1,9,2,6254
676,3,12,2,6256
411,3,18,1,6261
411,2,11,1,6263
411,1,23,1,6266
411,1,16,1,6267
326,5,92,2,6268
326,5,7,2,6269
326,15,58,2,6271
326,4,26,2,6272
117,3,12,2,6273
32,882,414,3,6275
63,6,2,2,6279
63,6,2,2,6282
63,2,2,2,6283
866,2,70,2,6286
889,3,31,2,6287
889,2,10,2,6289
889,5,1,2,6291
889,2,60,2,6291
889,2,6,2,6296
889,2,7,2,6298
889,5,21,2,6301
889,3,28,2,6302
889,5,91,2,6303
889,1,9,2,6307
612,1,9,2,6309
612,2,6,2,6311
612,1,28,2,6315
612,11,36,2,6316
612,5,43,2,6320
612,5,2,2,6323
612,3,28,2,6329
939,12,40,2,6329
939,5,3,2,6331
939,5,2,2,6333
939,3,9,2,6343
939,3,34,2,6348
939,6,9,2,6348
939,7,35,2,6351
939,4,14,2,6351
758,14,3,2,6352
758,5,53,2,6353
758,3,6,2,6353
758,5,23,2,6355
758,8,49,2,6359
357,2,14,2,6359
357,2,39,2,6362
357,1,12,2,6362
856,1,46,2,6363
856,5,15,2,6363
856,2,13,2,6364
856,5,15,2,6366
215,3,57,2,6366
215,3,18,2,6370
215,4,38,2,6374
215,3,10,2,6379
215,3,26,2,6380
215,1,71,2,6385
578,2,20,2,6385
578,2,25,2,6386
578,4,72,2,6387
641,13,79,2,6391
340,7,599,3,6392
340,58,368,3,6393
883,3,12,2,6396
883,6,1,2,6397
883,3,42,2,6397
883,7,22,2,6400
846,1,1,2,6401
846,5,2,2,6410
846,2,5,2,6411
846,3,74,2,6413
846,1,38,2,6414
285,4,3,2,6420
285,2,30,2,6422
285,7,122,2,6425
285,8,28,2,6425
285,8,15,2,6425
285,2,10,2,6427
285,2,2,2,6431
285,2,9,2,6437
285,8,56,2,6440
285,4,14,2,6443
285,1,30,2,6448
285,2,25,2,6451
285,5,27,2,6454
285,4,27,2,6456
285,11,6,2,6458
285,3,43,2,6458
285,7,45,2,6459
285,4,9,2,6460
285,4,21,2,6460
285,1,67,2,6466
285,5,7,2,6467
285,5,51,2,6468
285,3,15,2,6470
285,1,60,2,6471
285,5,32,2,6472
285,5,5,2,6472
285,7,24,2,6475
285,2,70,2,6476
285,2,31,2,6476
285,3,59,2,6477
285,1,18,2,6477
285,12,57,2,6485
285,3,45,2,6486
285,2,48,2,6487
285,3,56,2,6489
285,2,61,2,6490
285,7,35,2,6492
285,4,3,2,6497
285,2,26,2,6497
285,2,62,2,6498
285,5,31,2,6498
285,2,2,2,6499
128,7,51,2,6501
183,1,21,2,6504
183,2,14,2,6504
183,1,14,2,6505
183,4,35,2,6505
183,5,12,2,6507
183,2,16,2,6508
183,2,16,2,6508
183,5,7,2,6508
183,1,6,2,6508
183,1,27,2,6510
183,2,24,2,6511
890,2,26,2,6512
801,3,108,2,6512
801,4,28,2,6512
356,3,5,2,6513
356,11,18,2,6514
356,3,2,2,6516
356,2,1,2,6516
356,7,71,2,6516
356,5,6,2,6523
771,10,44,2,6525
771,21,11,2,6526
771,3,41,2,6529
771,2,32,2,6531
771,5,38,2,6531
374,3,12,2,6532
374,1,15,2,6533
374,5,9,2,6535
374,3,32,2,6535
374,8,8,2,6535
374,1,47,2,6536
374,1,20,2,6537
374,7,64,2,6540
374,2,46,2,6543
374,1,4,2,6550
93,102,51,3,6550
93,995,47,3,6550
93,393,116,3,6554
93,33,487,3,6555
93,291,449,3,6558
93,74,466,3,6559
93,48,999,3,6561
93,12,264,3,6562
93,83,999,3,6564
93,223,234,3,6565
93,247,480,3,6565
93,1723,127,3,6566
93,337,378,3,6573
93,834,233,3,6574
93,196,899,3,6575
840,19,444,3,6577
840,313,339,3,6577
840,25,999,3,6577
840,421,347,3,6578
840,25,551,3,6579
840,310,223,3,6579
840,372,586,3,6584
840,197,338,3,6586
840,471,474,3,6586
840,45,687,3,6586
840,62,67,3,6587
840,29,124,3,6591
840,73,714,3,6591
455,2,29,2,6594
455,2,4,2,6594
455,3,13,2,6596
455,7,3,2,6602
455,2,28,2,6605
455,4,36,2,6606
455,11,3,2,6608
455,6,41,2,6610
455,2,21,2,6611
455,8,88,2,6612
378,3,40,2,6613
378,6,14,2,6617
378,4,11,2,6618
593,454,106,3,6618
652,3,21,2,6619
652,2,61,2,6623
652,2,115,2,6625
652,2,14,2,6628
652,3,3,2,6628
652,4,25,2,6628
652,2,9,2,6630
652,4,70,2,6632
652,2,1,2,6636
652,3,115,2,6636
652,1,35,2,6636
652,13,5,2,6638
652,5,27,2,6639
652,5,44,2,6639
267,8,50,2,6645
267,4,5,2,6650
398,22,22,2,6650
398,3,2,2,6650
398,1,72,2,6650
398,6,77,2,6652
773,2,11,2,6653
773,3,7,2,6657
773,2,18,2,6663
773,6,160,2,6669
800,6,9,2,6676
800,4,34,2,6677
800,1,1,2,6681
800,3,11,2,6681
800,2,33,2,6682
383,2,43,2,6683
383,9,10,2,6684
383,6,10,2,6685
698,4,125,2,6686
329,4,67,2,6687
329,1,17,2,6689
329,1,13,2,6692
329,4,93,2,6693
204,9,94,2,6697
204,3,45,2,6705
203,5,24,2,6707
203,6,6,2,6709
203,4,8,2,6711
203,1,30,2,6711
203,1,26,2,6715
694,2,10,2,6716
941,6,58,2,6717
941,6,34,2,6721
941,4,12,2,6721
941,15,2,2,6721
941,5,4,2,6721
941,1,35,2,6722
941,3,7,2,6723
941,2,105,2,6724
941,7,20,2,6736
941,4,13,2,6737
941,4,6,2,6742
416,4,37,2,6744
416,5,2,2,6747
416,8,4,2,6747
416,2,18,2,6748
416,5,35,2,6748
416,2,51,2,6749
303,3,3,2,6750
303,1,1,2,6751
303,4,63,2,6752
303,5,5,2,6753
303,2,8,2,6753
303,3,11,2,6755
450,4,32,2,6756
450,3,6,2,6758
450,2,10,2,6763
450,1,54,2,6764
450,2,82,2,6765
961,3,37,2,6766
961,4,18,2,6769
961,4,68,2,6770
812,576,129,3,6775
812,20,207,3,6779
812,87,309,3,6781
812,31,186,3,6788
812,1285,777,3,6790
812,111,441,3,6791
475,4,34,1,6791
838,3,20,2,6793
838,4,12,2,6794
838,3,45,2,6798
838,4,12,2,6799
838,14,35,2,6799
173,3,40,1,6801
173,5,12,1,6804
280,2,43,1,6805
280,2,3,1,6807
280,5,48,1,6809
280,4,49,1,6816
280,4,17,1,6816
335,5,60,2,6819
826,5,62,2,6822
826,3,46,2,6823
826,1,70,2,6827
826,1,10,2,6829
826,1,18,2,6839
826,3,2,2,6844
826,2,81,2,6847
826,10,2,2,6848
826,1,44,2,6851
33,3,9,1,6853
33,10,3,1,6853
33,1,30,1,6854
33,6,105,1,6855
148,437,941,3,6857
148,739,905,3,6861
148,7,426,3,6863
148,7,303,3,6865
148,207,65,3,6867
355,280,120,3,6870
355,70,301,3,6870
355,473,302,3,6871
355,582,246,3,6879
355,8,212,3,6882
214,9,6,1,6882
214,7,18,1,6888
109,12,39,2,6894
109,8,7,2,6895
109,5,10,2,6898
109,1,27,2,6899
109,3,32,2,6903
109,6,7,2,6906
109,2,51,2,6907
109,5,17,2,6909
109,1,85,2,6912
696,4,47,2,6916
696,4,49,2,6922
696,2,62,2,6924
7,11,26,2,6927
7,8,19,2,6930
7,5,37,2,6930
330,5,20,1,6934
737,4,48,2,6934
452,2,5,2,6936
452,6,160,2,6939
452,8,14,2,6940
452,2,25,2,6947
452,2,22,2,6948
452,9,92,2,6950
452,2,22,2,6950
452,6,46,2,6951
452,4,19,2,6951
452,1,57,2,6957
452,4,56,2,6961
707,8,64,2,6964
707,2,29,2,6969
707,5,35,2,6969
707,4,2,2,6970
766,6,78,2,6971
766,10,7,2,6972
766,2,4,2,6973
766,3,51,2,6977
766,1,16,2,6979
741,9,7,1,6980
741,5,27,1,6981
741,1,94,1,6985
741,4,75,1,6987
232,4,75,2,6988
375,3,88,2,6991
375,2,11,2,6992
986,3,4,2,6995
986,6,1,2,6995
986,9,9,2,6996
297,3,14,2,6999
297,1,8,2,7000
297,4,60,2,7003
297,5,29,2,7006
297,5,71,2,7006
297,6,3,2,7006
297,2,55,2,7006
297,3,3,2,7009
844,4,35,1,7011
844,2,10,1,7013
27,2,29,2,7015
27,10,18,2,7021
27,3,54,2,7023
27,1,29,2,7025
27,4,21,2,7027
27,3,16,2,7028
27,6,38,2,7028
27,3,17,2,7029
158,6,9,2,7029
158,4,4,2,7030
158,3,4,2,7032
21,3,6,2,7032
21,6,53,2,7034
21,2,5,2,7042
21,6,77,2,7042
21,9,16,2,7043
21,6,65,2,7044
21,1,33,2,7049
21,2,16,2,7056
21,4,2,2,7059
21,4,25,2,7060
21,10,14,2,7062
21,1,45,2,7063
21,1,10,2,7065
21,4,4,2,7067
21,6,33,2,7067
21,2,131,2,7068
21,1,22,2,7070
21,1,10,2,7073
21,3,49,2,7074
21,2,9,2,7088
21,1,56,2,7092
21,2,11,2,7092
21,1,60,2,7092
808,1,26,2,7097
263,4,8,2,7100
263,1,5,2,7101
263,1,15,2,7102
263,1,13,2,7102
434,1,3,2,7103
434,6,34,2,7104
233,4,4,2,7109
233,1,18,2,7109
233,2,28,2,7109
396,1,9,2,7110
396,8,5,2,7111
396,2,109,2,7115
571,1,14,2,7116
571,4,14,2,7119
571,3,29,2,7120
382,1,18,2,7121
382,2,7,2,7125
382,2,2,2,7126
382,2,41,2,7126
382,3,2,2,7127
21,11,18,2,7128
21,3,40,2,7133
21,3,31,2,7135
21,7,34,2,7135
21,2,28,2,7138
920,6,13,2,7144
920,5,66,2,7144
479,2,33,2,7144
479,8,112,2,7144
479,6,2,2,7144
290,3,16,2,7147
290,5,9,2,7148
290,3,15,2,7156
290,3,5,2,7158
249,4,4,2,7159
249,7,14,2,7163
249,1,4,2,7166
249,13,8,2,7167
484,128,98,3,7171
484,301,61,3,7175
484,306,23,3,7175
484,13,187,3,7178
484,506,734,3,7180
491,4,9,2,7181
491,6,13,2,7182
294,11,5,1,7185
294,4,42,1,7186
294,4,9,1,7187
294,4,1,1,7190
294,2,35,1,7190
294,1,12,1,7193
294,5,3,1,7193
294,5,82,1,7193
294,1,8,1,7194
294,4,27,1,7196
294,2,25,1,7197
294,7,110,1,7198
294,1,57,1,7199
294,6,7,1,7206
294,6,7,1,7206
294,8,14,1,7208
294,3,4,1,7210
294,5,32,1,7211
294,4,11,1,7211
294,8,83,1,7212
294,5,14,1,7219
294,2,1,1,7226
294,1,124,1,7226
294,1,21,1,7227
294,2,31,1,7228
717,154,565,3,7233
880,8,21,2,7234
880,1,119,2,7236
783,3,5,2,7244
783,5,49,2,7246
783,4,16,2,7246
783,4,48,2,7247
783,1,9,2,7248
210,2,1,2,7249
210,1,17,2,7249
210,4,28,2,7249
210,5,55,2,7251
210,2,29,2,7252
817,2,11,2,7252
817,5,62,2,7253
817,3,18,2,7254
817,1,53,2,7256
817,7,31,2,7265
817,4,45,2,7265
817,11,12,2,7267
817,4,52,2,7269
644,5,4,1,7271
644,2,26,1,7273
644,5,17,1,7278
644,2,44,1,7278
644,1,61,1,7279
875,1,18,2,7279
190,2,8,2,7281
190,3,23,2,7281
190,1,7,2,7283
190,2,36,2,7284
190,9,34,2,7286
190,7,5,2,7289
190,3,61,2,7290
190,6,101,2,7291
190,5,4,2,7292
190,1,29,2,7295
190,1,103,2,7295
190,2,60,2,7300
21,4,48,2,7302
21,2,4,2,7305
600,3,76,2,7306
600,2,30,2,7309
600,3,19,2,7310
903,3,17,2,7311
903,3,70,2,7311
903,3,45,2,7313
903,2,91,2,7315
903,3,36,2,7315
