jobid,total_wait,priority
4114,6606,3
4115,126,2
4116,54,2
4117,28,2
4118,114,2
4119,31,2
4120,53,2
4121,124,2
4122,81,2
4123,12,2
4124,29,2
4125,143,2
4126,6,1
4127,186,3
4128,44411,3
4129,108,2
4130,5,2
4131,51,2
4132,79,2
4133,2,2
4134,93,2
4135,21012,3
4136,137,3
4137,25834,3
4138,21148,3
4139,29968,3
4140,216,3
4141,261,3
4142,362,3
4143,232,3
4144,446,3
4145,68,1
4146,3,1
4147,8,1
4148,3,2
4149,2,2
4150,44,2
4151,5,2
4152,46,2
4153,2,2
4154,2,2
4155,39,2
4156,17,2
4157,14,2
4158,3,2
4159,2,2
4160,4,2
4161,2,2
4162,3,2
4163,33,2
4164,31,2
4165,37,2
4166,3,2
4167,1,2
4168,5,2
4169,12,2
4170,2,2
4171,27,2
4172,5,2
4173,24,2
4174,4,2
4175,9,2
4176,8,2
4177,3,2
4178,11,2
4179,2,2
4180,6,2
4181,13,2
4182,7,2
4183,3,2
4184,10,2
4185,20,2
4186,69,2
4187,11,2
4188,18,2
4189,6,2
4190,2,2
4191,45,2
4192,14,2
4193,3,2
4194,3,2
4195,19,2
4196,5,2
4197,4,2
4198,1,2
4199,4,2
4200,16,2
4201,5,2
4202,15,2
4203,5,2
4204,2,2
4205,1,2
4206,1,2
4207,2,2
4208,4,2
4209,5,2
4210,38,2
4211,10,2
4212,3,2
4213,5,2
4214,2,2
4215,10,2
4216,1,2
4217,14,2
4218,3,2
4219,2,2
4220,8,2
4221,2,2
4222,5,2
4223,3,2
4224,7,2
4225,3,2
4226,1,2
4227,7,2
4228,10,2
4229,2,2
4230,2,2
4231,3,2
4232,4,2
4233,9,2
4234,23,2
4235,38,2
4236,4,2
4237,21,2
4238,3,2
4239,6,2
4240,7,2
4241,53,2
4242,2,2
4243,35,2
4244,5,2
4245,9,2
4246,3,2
4247,3,2
4248,3,2
4249,3,2
4250,6,2
4251,4,2
4252,3,2
4253,4,2
4254,5,2
4255,10,2
4256,5,2
4257,137,3
4258,278,3
4259,19,2
4260,35,2
4261,5,1
4262,7,2
4263,100,2
4264,15,2
4265,21,2
4266,3,2
4267,85,1
4268,92,1
4269,28,1
4270,3,1
4271,34,1
4272,5,1
4273,15,1
4274,4,1
4275,68,2
4276,21,2
4277,13,2
4278,3,2
4279,37,2
4280,2,2
4281,1196,3
4282,5,2
4283,3,2
4284,3,2
4285,13,2
4286,7,2
4287,8,2
4288,1,2
4289,2,2
4290,12,2
4291,3231,3
4292,1167,3
4293,40237,3
4294,28,1
4295,5,2
4296,1466,3
4297,4,1
4298,3,1
4299,8,2
4300,15,2
4301,2,2
4302,9,2
4303,12,2
4304,8,2
4305,5,2
4306,17,2
4307,10,2
4308,2,2
4309,2,2
4310,1,2
4311,2,2
4312,135,3
4313,714,3
4314,69,3
4315,117,3
4316,305,3
4317,700,3
4318,23123,3
4319,3529,3
4320,248,3
4321,12747,3
4322,257,3
4323,31145,3
4324,17,2
4325,123,2
4326,37,2
4327,22,2
4328,4,2
4329,8,2
4330,5,2
4331,12,2
4332,1,2
4333,14,2
4334,56,2
4335,5,2
4336,5,2
4337,4,2
4338,10,2
4339,23,1
4340,65,1
4341,13,1
4342,4,1
4343,7,1
4344,8,1
4345,5,2
4346,1,2
4347,10,2
4348,30,2
4349,2,2
4350,9,2
4351,15,2
4352,5,2
4353,4,2
4354,2,2
4355,8,2
4356,3,2
4357,65,3
4358,36643,3
4359,70,3
4360,19862,3
4361,53,3
4362,17186,3
4363,649,3
4364,99,3
4365,19,2
4366,5,2
4367,13,2
4368,6,2
4369,7,2
4370,4,2
4371,9,2
4372,6,2
4373,5991,3
4374,377,3
4375,134,3
4376,4,3
4377,3,2
4378,4,2
4379,29,2
4380,15,2
4381,7,2
4382,4,2
4383,29,2
4384,3,2
4385,5,2
4386,2,2
4387,6,2
4388,11,2
4389,4,2
4390,6,2
4391,3,2
4392,3,2
4393,2,2
4394,5,2
4395,2,2
4396,7,2
4397,14228,3
4398,80,3
4399,547,3
4400,25,2
4401,40,2
4402,50,2
4403,53,2
4404,147,3
4405,14033,3
4406,24,2
4407,37,2
4408,18,2
4409,73,1
4410,77,1
4411,1,2
4412,4,2
4413,24,2
4414,78,2
4415,42,2
4416,52,2
4417,6,2
4418,3,2
4419,57,2
4420,22993,3
4421,4923,3
4422,13188,3
4423,30024,3
4424,1524,3
4425,138,3
4426,292,3
4427,88,3
4428,34057,3
4429,13090,3
4430,26024,3
4431,207,3
4432,75,3
4433,214,3
4434,734,3
4435,126,3
4436,138,3
4437,275,3
4438,5,2
4439,7,2
4440,3,2
4441,4,2
4442,5,2
4443,4,2
4444,3,2
4445,7,2
4446,3,2
4447,7,2
4448,20,2
4449,3,2
4450,15,2
4451,3,2
4452,8,2
4453,12,2
4454,4,2
4455,9,2
4456,11,2
4457,5,2
4458,3,2
4459,3,2
4460,10,2
4461,4,2
4462,11,2
4463,4,2
4464,7,2
4465,1,2
4466,8,2
4467,35,2
4468,9,2
4469,5,2
4470,6,2
4471,2,2
4472,7,2
4473,3,2
4474,17,2
4475,3,2
4476,2,2
4477,6,2
4478,8,2
4479,8,2
4480,3,2
4481,8,2
4482,2,2
4483,2,2
4484,1,2
4485,4,2
4486,7,2
4487,4,2
4488,1,2
4489,161,2
4490,16,2
4491,21,2
4492,8,2
4493,175,2
4494,110,2
4495,131,2
4496,1,2
4497,114,2
4498,19,2
4499,108,2
4500,3,2
4501,139,2
4502,34,2
4503,52,2
4504,7,2
4505,53,2
4506,4,2
4507,41,2
4508,12,2
4509,117,2
4510,118,2
4511,16,2
4512,19,2
4513,49,2
4514,1,2
4515,69,2
4516,110,2
4517,1,2
4518,10,2
4519,132,2
4520,4,2
4521,64,2
4522,59,2
4523,3,2
4524,47,2
4525,4,2
4526,27,2
4527,10,2
4528,38,2
4529,3,2
4530,23,2
4531,9,2
4532,7,2
4533,17,2
4534,1,2
4535,2,2
4536,43,2
4537,6,2
4538,7,2
4539,2,1
4540,2,1
4541,1,1
4542,7,1
4543,3,1
4544,26,1
4545,5,1
4546,4,1
4547,1,1
4548,60,1
4549,100,1
4550,25,1
4551,4,1
4552,5,1
4553,1,1
4554,53,1
4555,2,1
4556,86,2
4557,2,2
4558,43,2
4559,2,2
4560,10,2
4561,25,2
4562,13,2
4563,3,2
4564,20,2
4565,44,2
4566,4,2
4567,9,2
4568,3,2
4569,3,2
4570,4,2
4571,7,2
4572,5,2
4573,4,2
4574,1,2
4575,5,2
4576,8,2
4577,2,2
4578,8,2
4579,9,2
4580,3,2
4581,6,2
4582,2,2
4583,2,2
4584,1,2
4585,1,2
4586,5,2
4587,2,2
4588,9,2
4589,26,2
4590,11,2
4591,2,2
4592,6,2
4593,6,2
4594,2,2
4595,3,2
4596,4,2
4597,6,2
4598,4,2
4599,38,2
4600,5,2
4601,8,2
4602,3,2
4603,7,2
4604,3,2
4605,7,2
4606,2,2
4607,11,1
4608,3,1
4609,35,1
4610,2,1
4611,19,1
4612,1,1
4613,3,1
4614,1,1
4615,8,1
4616,3,1
4617,6,2
4618,1,2
4619,104,3
4620,27991,3
4621,15783,3
4622,1072,3
4623,26,3
4624,2428,3
4625,26365,3
4626,197,3
4627,167,3
4628,33,2
4629,37,2
4630,18,2
4631,87,2
4632,18,2
4633,72,2
4634,52,2
4635,99,2
4636,86,2
4637,70,2
4638,98,2
4639,101,2
4640,4,2
4641,13,2
4642,9,2
4643,47,2
4644,28,2
4645,8,2
4646,12,2
4647,4,2
4648,49,2
4649,7,2
4650,16,2
4651,5,2
4652,25,2
4653,21,2
4654,6,2
4655,54,2
4656,4,2
4657,3,2
4658,26,2
4659,5,2
4660,10,2
4661,3,2
4662,36,2
4663,4,2
4664,4,2
4665,2,1
4666,6,1
4667,2,1
4668,19,1
4669,6,1
4670,9,1
4671,2,1
4672,3,2
4673,3,2
4674,3,2
4675,11,2
4676,39,2
4677,2,2
4678,2,2
4679,3,2
4680,8,2
4681,2,1
4682,1,1
4683,5,1
4684,8,1
4685,14,1
4686,4,1
4687,4,1
4688,8,2
4689,125,3
4690,1659,3
4691,5,2
4692,9,2
4693,6,2
4694,4,2
4695,2,2
4696,4,2
4697,11,2
4698,30077,3
4699,16,2
4700,2,2
4701,3,2
4702,5,2
4703,13,2
4704,7,2
4705,53,2
4706,16,2
4707,3,2
4708,24,2
4709,62,2
4710,2,2
4711,2,2
4712,11,2
4713,1,2
4714,3,2
4715,3,2
4716,9,2
4717,18,2
4718,3,2
4719,11,2
4720,4,2
4721,37,2
4722,3,2
4723,6,2
4724,17,2
4725,8,2
4726,4,2
4727,1,2
4728,2,2
4729,5,2
4730,3,2
4731,4,2
4732,8,2
4733,12,2
4734,49,2
4735,9,2
4736,11,2
4737,10,2
4738,2,2
4739,3,2
4740,2,2
4741,2,2
4742,5,2
4743,4,2
4744,4,2
4745,10,2
4746,6,2
4747,11,2
4748,3,2
4749,11,2
4750,11,2
4751,7,2
4752,3,2
4753,13,2
4754,8,2
4755,1,2
4756,10,2
4757,5,2
4758,7,2
4759,2,2
4760,71,2
4761,221,2
4762,212,2
4763,103,2
4764,111,2
4765,40,2
4766,165,2
4767,85,2
4768,62,2
4769,57,2
4770,47,2
4771,206,2
4772,31,2
4773,65,2
4774,120,2
4775,172,2
4776,54,2
4777,35,2
4778,49,2
4779,29,2
4780,43,2
4781,184,2
4782,27,2
4783,23,2
4784,141,2
4785,28,2
4786,4,2
4787,78,2
4788,4,2
4789,4,2
4790,94,2
4791,1,2
4792,7,2
4793,4,2
4794,131,2
4795,11,2
4796,2,2
4797,3,2
4798,103,2
4799,51,2
4800,17,2
4801,2,2
4802,10,2
4803,1,2
4804,113,2
4805,75,2
4806,3,2
4807,2,2
4808,3,2
4809,2,2
4810,4,2
4811,6,2
4812,2,2
4813,83,2
4814,2,2
4815,3,2
4816,24,2
4817,79,2
4818,7,2
4819,2,2
4820,11,2
4821,2,2
4822,5,2
4823,3,2
4824,77,2
4825,27,2
4826,2,2
4827,3,2
4828,72,2
4829,4,2
4830,4,2
4831,7,2
4832,4,2
4833,8,2
4834,3,2
4835,9,2
4836,3,2
4837,35,2
4838,24,2
4839,3,2
4840,36,2
4841,33,2
4842,3,2
4843,1,2
4844,304,3
4845,91,3
4846,36173,3
4847,38502,3
4848,232,3
4849,18264,3
4850,11906,3
4851,12163,3
4852,7000,3
4853,46,3
4854,68,3
4855,72,3
4856,25406,3
4857,631,3
4858,12463,3
4859,225,3
4860,151,3
4861,20376,3
4862,14,2
4863,7,2
4864,4,2
4865,3,2
4866,2,2
4867,5,2
4868,8,2
4869,34,2
4870,6,2
4871,52,2
4872,31,2
4873,14,2
4874,13,2
4875,3,2
4876,1,2
4877,5,2
4878,7,2
4879,5,2
4880,1,2
4881,19,2
4882,13,2
4883,16,2
4884,14,2
4885,6,2
4886,2,2
4887,13,2
4888,7,2
4889,4,2
4890,1,2
4891,4,1
4892,13,1
4893,1,1
4894,16,1
4895,7,2
4896,94,2
4897,76,2
4898,195,2
4899,19,2
4900,6,2
4901,1,2
4902,4,2
4903,163,2
4904,13,2
4905,173,2
4906,187,2
4907,192,2
4908,93,2
4909,5,2
4910,1,2
4911,6,2
4912,118,2
4913,1,2
4914,5,2
4915,148,2
4916,6,2
4917,27,2
4918,2,2
4919,1,2
4920,3,2
4921,122,2
4922,3,2
4923,107,2
4924,3,2
4925,27,2
4926,5,2
4927,45,2
4928,2,2
4929,21,2
4930,5,2
4931,51,2
4932,6,2
4933,97,2
4934,10,2
4935,4,2
4936,17,2
4937,16,2
4938,3,2
4939,7,2
4940,15,2
4941,18225,3
4942,1429,3
4943,351,3
4944,34391,3
4945,11,3
4946,182,3
4947,291,3
4948,36419,3
4949,149,3
4950,154,3
4951,3,3
4952,4,2
4953,5,2
4954,2,2
4955,3,2
4956,11,2
4957,6,2
4958,11,2
4959,26,2
4960,12,2
4961,44,2
4962,7,2
4963,2,2
4964,2,2
4965,40,2
4966,25,2
4967,2,2
4968,27,2
4969,9,2
4970,3,2
4971,1,2
4972,3,2
4973,5,2
4974,3,2
4975,2,2
4976,5,2
4977,3,2
4978,4,2
4979,3,2
4980,7,2
4981,7,2
4982,5,2
4983,11,2
4984,1,2
4985,8,2
4986,3,2
4987,1,2
4988,4,2
4989,4,2
4990,1,2
4991,3,1
4992,4,1
4993,2,2
4994,7,2
4995,2,2
4996,7,2
4997,5,2
4998,9,2
4999,5,2
5000,10,2
5001,6,2
5002,4,2
5003,2,2
5004,6,2
5005,2,2
5006,18,2
5007,2,2
5008,5,2
5009,2,2
5010,3,2
5011,8,2
5012,4,2
5013,61,2
5014,7,2
5015,6,2
5016,3,2
5017,10,2
5018,8,2
5019,3,2
5020,12,2
5021,4,2
5022,26,2
5023,4,2
5024,9,2
5025,8,2
5026,4,2
5027,7,2
5028,4,2
5029,8,2
5030,16,2
5031,3,2
5032,19,2
5033,2,2
5034,12,2
5035,4,2
5036,3,2
5037,5,2
5038,5,2
5039,2,2
5040,5,2
5041,7,2
5042,3,2
5043,14,2
5044,2,2
5045,7,2
5046,16,2
5047,13,2
5048,4,2
5049,1,2
5050,2,2
5051,3,2
5052,6,2
5053,4,2
5054,2,2
5055,6,2
5056,12,2
5057,3,2
5058,13,2
5059,2,2
5060,21,2
5061,8,2
5062,4,2
5063,19,2
5064,3,2
5065,6,2
5066,30,2
5067,10,2
5068,4,2
5069,19,2
5070,10,2
5071,5,2
5072,2,2
5073,2,2
5074,4,2
5075,6,2
5076,2,2
5077,67,2
5078,220,2
5079,135,2
5080,226,2
5081,124,2
5082,210,2
5083,134,2
5084,225,2
5085,266,2
5086,68,2
5087,117,2
5088,47,2
5089,227,2
5090,195,2
5091,43,2
5092,181,2
5093,42,2
5094,78,2
5095,89,2
5096,224,2
5097,231,2
5098,235,2
5099,44,2
5100,196,2
5101,25,2
5102,140,2
5103,70,2
5104,93,2
5105,161,2
5106,182,2
5107,6,2
5108,126,2
5109,141,2
5110,48,2
5111,12,2
5112,34,2
5113,76,2
5114,16,2
5115,25,2
5116,48,2
5117,116,2
5118,145,2
5119,166,2
5120,22,2
5121,47,2
5122,152,2
5123,74,2
5124,45,2
5125,7,2
5126,547,3
5127,23340,3
5128,316,3
5129,101,1
5130,9,1
5131,3,1
5132,89,1
5133,1,1
5134,133,1
5135,4,2
5136,27,2
5137,100,2
5138,1,2
5139,1,2
5140,1,2
5141,72,2
5142,77,2
5143,3,2
5144,129,2
5145,3,2
5146,77,2
5147,1,2
5148,25,2
5149,77,2
5150,121,2
5151,93,2
5152,4,2
5153,40,2
5154,91,2
5155,9,2
5156,72,2
5157,3,2
5158,1,2
5159,80,2
5160,97,2
5161,75,2
5162,10,2
5163,2,2
5164,73,2
5165,4,2
5166,6,2
5167,48,2
5168,1,2
5169,6,2
5170,3,2
5171,12,2
5172,23,2
5173,13,2
5174,10,2
5175,3,2
5176,1,2
5177,4,2
5178,2,2
5179,3,2
5180,62,2
5181,4,2
5182,6,2
5183,417,3
5184,348,3
5185,2075,3
5186,14819,3
5187,25786,3
5188,159,3
5189,14,1
5190,83,1
5191,5,1
5192,2,1
5193,60,1
5194,53,1
5195,2,1
5196,13,1
5197,35,1
5198,1,1
5199,7,2
5200,5,3
5201,432,3
5202,11490,3
5203,24638,3
5204,149,3
5205,136,3
5206,309,3
5207,10928,3
5208,6,3
5209,88,3
5210,80,3
5211,17233,3
5212,35,2
5213,6,2
5214,29,2
5215,9,2
5216,2,2
5217,6,2
5218,4,2
5219,2,2
5220,7,2
5221,2,2
5222,12117,3
5223,33483,3
5224,138,3
5225,40,2
5226,86,2
5227,48,2
5228,16,2
5229,93,2
5230,62,2
5231,23,2
5232,12,2
5233,63,2
5234,53,2
5235,60,2
5236,14,2
5237,11,2
5238,67,2
5239,13,2
5240,17,1
5241,9,1
5242,17,1
5243,2,2
5244,1,2
5245,4,2
5246,4,2
5247,38,2
5248,44,2
5249,2,2
5250,7,2
5251,4,2
5252,6,2
5253,3,2
5254,8,2
5255,18,2
5256,2,2
5257,6,2
5258,2,2
5259,2,2
5260,6,2
5261,2,2
5262,3,2
5263,3,2
5264,20,2
5265,30,2
5266,4,2
5267,17,2
5268,3,2
5269,8,2
5270,1,2
5271,3,2
5272,1,2
5273,9,2
5274,3,2
5275,3,2
5276,2,1
5277,2,1
5278,5,1
5279,20,1
5280,7,1
5281,3,2
5282,7,2
5283,6,2
5284,2,2
5285,15,2
5286,2,2
5287,21,2
5288,4,2
5289,5,2
5290,10,2
5291,1,2
5292,4,2
5293,4,2
5294,8,2
5295,2,2
5296,11,2
5297,3,2
5298,2,2
5299,10,2
5300,5,2
5301,1,1
5302,6,1
5303,1,1
5304,5,1
5305,4,1
5306,4,1
5307,31,1
5308,27,1
5309,6,1
5310,153,1
5311,95,1
5312,163,2
5313,4,2
5314,11,2
5315,2,2
5316,4,2
5317,104,2
5318,120,2
5319,89,2
5320,3,2
5321,179,2
5322,11,2
5323,108,2
5324,85,1
5325,2,1
5326,18,1
5327,4,1
5328,19,2
5329,3,2
5330,123,2
5331,3,2
5332,69,2
5333,4,2
5334,80,2
5335,50,2
5336,106,2
5337,5,2
5338,6,2
5339,5,2
5340,1,2
5341,8,2
5342,4,2
5343,25,2
5344,37,2
5345,6,2
5346,2,2
5347,45,2
5348,5,2
5349,3,2
5350,5,2
5351,5,2
5352,4,2
5353,21,2
5354,4,2
5355,3,2
5356,1,2
5357,7,2
5358,2,2
5359,32009,3
5360,983,3
5361,186,3
5362,9,1
5363,2,1
5364,5,1
5365,43,1
5366,7,1
5367,19,1
5368,7,1
5369,11,1
5370,11,1
5371,5,2
5372,5,2
5373,6,2
5374,32,2
5375,4,2
5376,3,2
5377,3,2
5378,62,2
5379,1,2
5380,5,2
5381,2,2
5382,2,2
5383,43,2
5384,43,2
5385,24,2
5386,13,2
5387,8,2
5388,29,2
5389,8,2
5390,15,2
5391,17,2
5392,1,2
5393,5,2
5394,4,2
5395,2,2
5396,1,2
5397,5,2
5398,3,2
5399,5,2
5400,11863,3
5401,10458,3
5402,42645,3
5403,26559,3
5404,5,2
5405,10,2
5406,7,2
5407,12,2
5408,11,2
5409,5,2
5410,2,2
5411,265,2
5412,4,2
5413,7,2
5414,279,2
5415,9,2
5416,1,2
5417,2,2
5418,232,2
5419,235,1
5420,80,1
5421,94,2
5422,7,2
5423,2,2
5424,57,2
5425,5,2
5426,213,2
5427,5,2
5428,99,2
5429,109,2
5430,225,2
5431,3,2
5432,5,2
5433,51,2
5434,10,2
5435,5,2
5436,2,2
5437,246,2
5438,121,2
5439,13,2
5440,3,2
5441,13,1
5442,2,1
5443,38,1
5444,2,1
5445,189,1
5446,181,1
5447,38,1
5448,12,1
5449,4,1
5450,1,1
5451,3,2
5452,44,2
5453,215,2
5454,3,2
5455,19,2
5456,41,2
5457,33,2
5458,14,2
5459,195,2
5460,186,2
5461,147,2
5462,9,2
5463,2,2
5464,2,2
5465,155,2
5466,4,2
5467,2,2
5468,6,2
5469,2,2
5470,3,2
5471,8,2
5472,5,2
5473,53,2
5474,8,2
5475,37,2
5476,162,2
5477,138,2
5478,4,2
5479,2,2
5480,143,2
5481,7,2
5482,1,2
5483,113,2
5484,10,2
5485,4,2
5486,20,2
5487,4,2
5488,6,2
5489,30,2
5490,5,2
5491,2,2
5492,3,2
5493,3,2
5494,9,2
5495,6,2
5496,9,2
5497,41,2
5498,2,2
5499,3,2
5500,2,2
5501,3,2
5502,22,2
5503,5,2
5504,7,2
5505,2,2
5506,11,2
5507,17,2
5508,8,2
5509,3,2
5510,27,2
5511,4,2
5512,55,2
5513,10,2
5514,6,2
5515,61,2
5516,1,2
5517,1,2
5518,3,2
5519,26,2
5520,9,2
5521,12,2
5522,4,2
5523,2,2
5524,6,2
5525,54,1
5526,3,1
5527,6,1
5528,4,1
5529,7,1
5530,3,1
5531,8,1
5532,1,1
5533,2,1
5534,4,1
5535,65,2
5536,34,2
5537,7,2
5538,2,2
5539,9,1
5540,3,1
5541,6,1
5542,14,1
5543,6,1
5544,5,1
5545,10,1
5546,1,1
5547,5,2
5548,1,2
5549,3,2
5550,9,2
5551,5,2
5552,6,2
5553,14,2
5554,10,2
5555,21,2
5556,4,2
5557,4,2
5558,4,2
5559,7,2
5560,2,2
5561,9,2
5562,22,2
5563,28,2
5564,3,2
5565,11,2
5566,15,2
5567,6,2
5568,2,2
5569,22,2
5570,7,2
5571,1,2
5572,2,2
5573,12,2
5574,4,2
5575,3,2
5576,2,2
5577,26,2
5578,3,2
5579,11,2
5580,54,2
5581,2,2
5582,5,2
5583,48,2
5584,15,2
5585,8,2
5586,2,2
5587,3,2
5588,1,2
5589,2,2
5590,16,2
5591,1,2
5592,6,2
5593,11,2
5594,7,2
5595,2,2
5596,4,2
5597,19,2
5598,8,2
5599,4,2
5600,3,2
5601,10,2
5602,5,2
5603,5,2
5604,1,2
5605,2,2
5606,15,2
5607,4,1
5608,20,1
5609,15,1
5610,7,1
5611,4,1
5612,2,1
5613,6,1
5614,12,1
5615,3,1
5616,8,1
5617,2,2
5618,10,2
5619,3,2
5620,2,2
5621,1,2
5622,9,2
5623,70,2
5624,26,2
5625,7,2
5626,6,2
5627,1,2
5628,9,2
5629,7,2
5630,4,2
5631,6,2
5632,41,2
5633,3,1
5634,1,1
5635,6,1
5636,2,1
5637,15,1
5638,3,2
5639,2,2
5640,7,2
5641,2,2
5642,15,2
5643,10,2
5644,2,2
5645,4,2
5646,4,2
5647,40,2
5648,4,2
5649,9,2
5650,6,2
5651,5,2
5652,13,2
5653,13,2
5654,1,2
5655,7,2
5656,2,2
5657,2,2
5658,3,2
5659,7,2
5660,35548,3
5661,324,3
5662,37,3
5663,240,3
5664,173,3
5665,15679,3
5666,136,3
5667,30,2
5668,18,2
5669,8,2
5670,45,2
5671,6,2
5672,9,2
5673,2,2
5674,37,1
5675,9,1
5676,14,1
5677,2,1
5678,5,2
5679,3,2
5680,6,2
5681,11,2
5682,5,2
5683,3,2
5684,2,2
5685,1,2
5686,30,2
5687,2,2
5688,6,2
5689,13,2
5690,6,2
5691,25,2
5692,6,2
5693,9,2
5694,2,2
5695,43,2
5696,8,2
5697,5,2
5698,7,2
5699,1,2
5700,6,2
5701,14,2
5702,27,2
5703,4,2
5704,8,2
5705,5,2
5706,10,2
5707,3,2
5708,4,2
5709,4,2
5710,1,2
5711,10,2
5712,5,2
5713,4,2
5714,3,2
5715,6,2
5716,13,2
5717,4,2
5718,1,2
5719,6,2
5720,9,2
5721,4,2
5722,11,2
5723,6,2
5724,3,2
5725,2,2
5726,29,2
5727,2,2
5728,32,2
5729,3,2
5730,21,2
5731,4,2
5732,54,2
5733,1,2
5734,7,2
5735,67,2
5736,4,2
5737,4,2
5738,20,2
5739,1,2
5740,7,2
5741,29,2
5742,2,2
5743,4,2
5744,3,2
5745,2,2
5746,8,2
5747,8,2
5748,1,2
5749,7,2
5750,13,2
5751,6,2
5752,7,2
5753,14,2
5754,3,2
5755,7,2
5756,7,2
5757,2,2
5758,2,2
5759,5,2
5760,16,2
5761,7,2
5762,3,1
5763,8,1
5764,19,2
5765,12,2
5766,61,2
5767,12,2
5768,5,2
5769,27,2
5770,5,2
5771,4,2
5772,3,2
5773,7,2
5774,4,2
5775,5,2
5776,5,2
5777,2,2
5778,8,2
5779,7,2
5780,6,2
5781,6,2
5782,35,2
5783,6,2
5784,6,2
5785,4,2
5786,11,2
5787,15,2
5788,2,2
5789,1,2
5790,1,2
5791,1,2
5792,20,2
5793,5,2
5794,7,2
5795,7,2
5796,6,2
5797,27,2
5798,2,2
5799,3,2
5800,4,2
5801,3,1
5802,75,1
5803,8,1
5804,3,1
5805,1,1
5806,6,1
5807,34,1
5808,8,1
5809,27,1
5810,6,1
5811,34,1
5812,8,1
5813,1,1
5814,1,1
5815,3,1
5816,17,1
5817,6,2
5818,4,2
5819,8,2
5820,3,2
5821,3,2
5822,9,2
5823,5,2
5824,12,2
5825,35,2
5826,18,2
5827,9,2
5828,1,2
5829,3,2
5830,6,2
5831,7,2
5832,2,2
5833,19,2
5834,41,2
5835,10,2
5836,4,2
5837,21,2
5838,5,2
5839,5,2
5840,83,2
5841,27,2
5842,41,2
5843,3,2
5844,1,2
5845,7,2
5846,11,2
5847,6,2
5848,61,2
5849,3,2
5850,1,2
5851,12,2
5852,8,2
5853,2,1
5854,14,2
5855,9,2
5856,7,2
5857,6,2
5858,2,2
5859,17,2
5860,7,2
5861,3,2
5862,7,2
5863,11,2
5864,4,2
5865,21841,3
5866,25097,3
5867,258,3
5868,177,3
5869,29862,3
5870,42578,3
5871,3404,3
5872,15458,3
5873,322,3
5874,173,3
5875,9,2
5876,14,2
5877,11,2
5878,5,1
5879,1,1
5880,5,2
5881,16,2
5882,4,2
5883,11,2
5884,22,2
5885,4,2
5886,2,2
5887,2,2
5888,32,2
5889,3,2
5890,4,2
5891,4,2
5892,8,2
5893,3,2
5894,71,2
5895,1,2
5896,3,2
5897,4,2
5898,4,2
5899,2,1
5900,3,1
5901,2,1
5902,7,2
5903,6,2
5904,3,2
5905,3,2
5906,6,2
5907,4,1
5908,5,1
5909,2,2
5910,27,2
5911,21,2
5912,2,2
5913,8,2
5914,1,2
5915,5,2
5916,7,2
5917,3,2
5918,6,2
5919,5,2
5920,39,3
5921,633,3
5922,13149,3
5923,235,3
5924,7,2
5925,3294,3
5926,3,2
5927,5,2
5928,1,2
5929,28,2
5930,11,2
5931,7,2
5932,19,2
5933,40,2
5934,7,2
5935,2,2
5936,54,2
5937,42,2
5938,32,2
5939,54,2
5940,18,2
5941,6,2
5942,4,2
5943,16,2
5944,8,2
5945,60,2
5946,4,2
5947,47,2
5948,1,2
5949,37,2
5950,4,2
5951,2,2
5952,4,2
5953,2,2
5954,6,2
5955,7,2
5956,2,2
5957,10,2
5958,4,2
5959,3,2
5960,6,2
5961,2,2
5962,3,2
5963,3,2
5964,1,2
5965,7,2
5966,2,2
5967,6,2
5968,9,2
5969,2,2
5970,6,2
5971,11,2
5972,3,2
5973,16,2
5974,72,2
5975,128,2
5976,3,2
5977,55,2
5978,4,2
5979,58,2
5980,71,2
5981,2,2
5982,124,2
5983,88,2
5984,109,2
5985,57,1
5986,4,1
5987,2,1
5988,6,1
5989,33,1
5990,76,1
5991,9,1
5992,4,1
5993,136,2
5994,169,2
5995,2,2
5996,16,2
5997,2,2
5998,5,2
5999,9,2
6000,97,2
6001,125,2
6002,4,2
6003,29,2
6004,75,2
6005,93,2
6006,3,2
6007,95,2
6008,3,2
6009,7,2
6010,3,2
6011,2,2
6012,141,2
6013,21,3
6014,4,2
6015,4,2
6016,4,2
6017,9,2
6018,5,2
6019,2,2
6020,74,2
6021,2,2
6022,99,2
6023,64,2
6024,45,2
6025,14,2
6026,61,2
6027,3,2
6028,1,2
6029,1,2
6030,8,2
6031,75,2
6032,2,2
6033,71,2
6034,1,2
6035,5,2
6036,2,2
6037,18,2
6038,7,2
6039,5,2
6040,5,2
6041,20,2
6042,10,2
6043,5,2
6044,3,2
6045,7,2
6046,2,2
6047,2,2
6048,4,2
6049,7,2
6050,10,2
6051,1,2
6052,4,2
6053,2,2
6054,10,2
6055,3,2
6056,4,2
6057,4,2
6058,10,2
6059,3,2
6060,11,2
6061,4,2
6062,2,2
6063,7,2
6064,3,2
6065,1,2
6066,7,2
6067,3,2
6068,3,2
6069,17,2
6070,2,2
6071,11,2
6072,2,2
6073,8,2
6074,12,2
6075,5,2
6076,62,3
6077,17,2
6078,3,2
6079,10,1
6080,4,1
6081,8,1
6082,3,1
6083,8,1
6084,4,1
6085,6,1
6086,13,1
6087,14,1
6088,3,1
6089,3,2
6090,12,2
6091,11,2
6092,18,2
6093,21,2
6094,4,2
6095,8,2
6096,1,2
6097,11,1
6098,2,1
6099,1,1
6100,2,1
