job-id,userid,expected-time-to-completion,memory,priority,arrival-time
5057,42,5,5,1,9822
5058,42,2,18,1,9824
5059,42,3,58,1,9824
5060,42,1,15,1,9824
5061,42,5,145,1,9825
5062,42,5,48,1,9826
5063,42,2,3,1,9831
5064,42,5,12,1,9832
5065,42,5,14,1,9834
5066,42,2,20,1,9835
5067,23,1,89,1,9838
5068,23,3,61,1,9839
5069,23,2,65,1,9845
5070,23,1,17,1,9846
5071,23,3,31,1,9847
5072,23,3,53,1,9852
5073,23,8,11,1,9853
5074,23,11,55,1,9857
5075,23,4,15,1,9858
5076,23,3,23,1,9859
5077,0,2,30,1,9860
5078,0,7,30,1,9861
5079,11,2,1,1,9863
5080,11,2,2,1,9864
5081,11,2,10,1,9864
5082,11,7,30,1,9864
5083,11,7,4,1,9865
5084,11,8,6,1,9866
5085,11,2,29,1,9867
5086,11,3,14,1,9868
5087,24,3,53,1,9870
5088,24,3,11,1,9871
5089,24,8,42,1,9871
5090,24,4,8,1,9871
5091,31,2,25,1,9872
5092,31,2,3,1,9872
5093,31,2,7,1,9872
5094,31,6,14,1,9872
5095,31,2,28,1,9874
5096,31,5,43,1,9874
5097,31,2,45,1,9875
5098,31,3,11,1,9876
5099,31,3,8,1,9877
5100,34,4,44,1,9877
5101,34,4,18,1,9878
5102,34,2,25,1,9879
5103,34,4,57,1,9881
5104,47,2,21,1,9883
5105,47,1,12,1,9884
5106,47,2,57,1,9886
5107,47,1,38,1,9886
5108,47,3,7,1,9892
5109,47,7,5,1,9892
5110,47,4,16,1,9893
5111,47,3,3,1,9898
5112,47,5,4,1,9898
5113,47,1,42,1,9899
5114,47,6,11,1,9902
5115,47,4,7,1,9906
5116,47,4,29,1,9909
5117,32,4,8,1,9910
5118,13,1,68,1,9911
5119,13,1,14,1,9912
5120,13,17,24,1,9915
5121,13,4,31,1,9915
5122,13,5,20,1,9915
5123,13,9,14,1,9917
5124,13,2,59,1,9920
5125,13,7,6,1,9920
5126,13,7,26,1,9926
5127,13,6,23,1,9930
5128,13,1,11,1,9930
5129,13,4,30,1,9938
5130,13,4,38,1,9939
5131,13,9,9,1,9943
5132,13,6,8,1,9943
5133,13,1,1,1,9944
5134,13,3,27,1,9945
5135,26,3,15,1,9951
5136,26,1,3,1,9952
5137,26,1,22,1,9954
5138,26,1,16,1,9954
5139,11,2,11,1,9955
5140,11,5,38,1,9955
5141,11,1,43,1,9957
5142,11,3,4,1,9961
5143,11,1,1,1,9962
5144,11,7,51,1,9963
5145,11,1,9,1,9963
5146,11,8,23,1,9963
5147,36,1,69,1,9965
5148,36,1,2,1,9969
5149,36,8,33,1,9971
5150,36,3,22,1,9975
5151,36,10,51,1,9975
5152,36,1,23,1,9976
5153,36,4,39,1,9984
5154,36,3,15,1,9989
5155,36,1,26,1,9992
5156,36,1,38,1,9996
5157,36,2,8,1,10007
5158,35,4,57,1,10007
5159,42,4,1,1,10011
5160,42,5,36,1,10017
5161,42,2,16,1,10020
5162,42,1,7,1,10021
5163,42,2,3,1,10022
5164,42,3,76,1,10022
5165,42,1,2,1,10024
5166,42,8,15,1,10025
5167,25,5,23,1,10028
5168,4,3,14,1,10033
5169,4,3,11,1,10034
5170,4,1,11,1,10038
5171,4,2,3,1,10040
5172,4,2,1,1,10043
5173,4,1,74,1,10044
5174,4,7,19,1,10045
5175,4,4,27,1,10048
5176,33,2,29,1,10049
5177,33,3,9,1,10049
5178,33,3,5,1,10054
5179,4,1,49,1,10054
5180,4,2,39,1,10055
5181,4,5,3,1,10056
5182,4,7,21,1,10057
5183,4,2,125,1,10058
5184,4,6,12,1,10062
5185,4,6,1,1,10062
5186,4,2,22,1,10063
5187,4,3,22,1,10064
5188,4,3,20,1,10066
5189,4,1,13,1,10067
5190,4,9,5,1,10067
5191,4,18,6,1,10069
5192,4,15,3,1,10071
5193,4,6,48,1,10072
5194,4,3,113,1,10075
5195,13,1,44,1,10078
5196,13,3,9,1,10080
5197,13,2,30,1,10081
5198,13,2,2,1,10085
5199,13,2,1,1,10090
5200,13,4,65,1,10097
5201,13,1,7,1,10098
5202,13,1,31,1,10098
5203,44,12,3,1,10099
5204,31,2,39,1,10104
5205,2,4,22,1,10105
5206,2,16,6,1,10106
5207,2,9,35,1,10106
5208,2,2,5,1,10110
5209,2,2,131,1,10111
5210,2,5,17,1,10112
5211,3,11,13,1,10117
5212,2,5,56,1,10121
5213,2,3,54,1,10122
5214,2,8,26,1,10125
5215,2,3,11,1,10127
5216,2,2,11,1,10130
5217,2,3,38,1,10130
5218,2,4,18,1,10133
5219,41,2,27,1,10136
5220,41,9,12,1,10137
5221,41,3,22,1,10137
5222,41,3,7,1,10141
5223,41,22,18,1,10148
5224,32,3,42,1,10152
5225,9,5,68,1,10152
5226,9,4,23,1,10153
5227,9,2,56,1,10155
5228,9,3,43,1,10156
5229,9,2,24,1,10161
5230,9,1,10,1,10165
5231,8,4,93,1,10165
5232,8,2,37,1,10166
5233,17,1,80,1,10167
5234,46,2,1,1,10170
5235,35,2,10,1,10172
5236,35,1,18,1,10174
5237,35,2,20,1,10175
5238,35,10,13,1,10178
5239,35,4,25,1,10180
5240,35,2,55,1,10181
5241,35,2,29,1,10183
5242,35,3,25,1,10185
5243,42,1,5,1,10185
5244,42,4,9,1,10186
5245,42,1,9,1,10187
5246,42,4,12,1,10187
5247,47,1,53,1,10188
5248,47,2,1,1,10190
5249,46,4,9,1,10193
5250,46,2,8,1,10198
5251,46,4,169,1,10199
5252,46,5,8,1,10201
5253,46,2,20,1,10201
5254,46,2,110,1,10202
5255,46,2,50,1,10202
5256,46,4,65,1,10208
5257,46,4,65,1,10208
5258,46,4,18,1,10210
5259,25,3,17,1,10210
5260,36,1,2,1,10212
5261,36,5,33,1,10214
5262,36,6,37,1,10215
5263,36,6,5,1,10215
5264,36,3,42,1,10215
5265,36,2,3,1,10219
5266,36,3,60,1,10219
5267,36,2,19,1,10220
5268,23,1,6,1,10227
5269,23,4,17,1,10228
5270,23,1,31,1,10229
5271,23,10,68,1,10231
5272,23,1,25,1,10231
5273,36,1,2,1,10231
5274,36,6,14,1,10232
5275,36,3,13,1,10235
5276,36,2,5,1,10236
5277,36,2,105,1,10237
5278,36,4,26,1,10240
5279,36,5,38,1,10244
5280,36,8,158,1,10246
5281,36,1,43,1,10254
5282,36,7,18,1,10255
5283,36,3,6,1,10259
5284,36,2,18,1,10261
5285,36,3,20,1,10261
5286,36,1,7,1,10261
5287,36,9,5,1,10263
5288,36,2,10,1,10264
5289,36,10,32,1,10264
5290,36,2,25,1,10265
5291,36,4,28,1,10266
5292,36,2,10,1,10269
5293,36,14,8,1,10271
5294,39,6,42,1,10280
5295,39,5,14,1,10284
5296,39,4,106,1,10287
5297,48,3,29,1,10292
5298,48,1,11,1,10292
5299,48,5,2,1,10295
5300,48,1,25,1,10300
5301,48,4,7,1,10303
5302,48,2,2,1,10307
5303,48,6,3,1,10311
5304,21,8,5,1,10311
5305,21,6,3,1,10311
5306,21,1,27,1,10314
5307,21,11,26,1,10314
5308,21,1,53,1,10315
5309,21,7,76,1,10315
5310,21,3,20,1,10317
5311,21,2,7,1,10318
5312,21,4,21,1,10321
5313,21,1,18,1,10321
5314,21,4,56,1,10322
5315,34,2,50,1,10325
5316,34,1,19,1,10329
5317,34,3,62,1,10330
5318,34,1,20,1,10332
5319,34,3,8,1,10336
5320,34,6,1,1,10336
5321,34,6,88,1,10339
5322,19,2,2,1,10339
5323,36,5,44,1,10344
5324,36,5,35,1,10345
5325,36,11,105,1,10345
5326,36,5,55,1,10346
5327,36,1,32,1,10346
5328,36,4,126,1,10346
5329,36,8,2,1,10346
5330,36,5,18,1,10354
5331,36,3,23,1,10357
5332,36,1,40,1,10358
5333,36,1,5,1,10359
5334,7,3,52,1,10361
5335,7,2,4,1,10361
5336,7,4,42,1,10362
5337,7,4,16,1,10365
5338,6,3,82,1,10367
5339,6,1,21,1,10370
5340,6,2,12,1,10372
5341,6,2,10,1,10374
5342,6,1,7,1,10378
5343,6,3,77,1,10383
5344,6,2,6,1,10384
5345,6,6,22,1,10386
5346,6,4,47,1,10387
5347,6,2,2,1,10388
5348,33,6,24,1,10389
5349,42,4,27,1,10390
5350,42,8,5,1,10394
5351,17,4,27,1,10395
5352,17,1,11,1,10396
5353,17,2,16,1,10397
5354,10,1,23,1,10399
5355,1,10,24,1,10400
5356,1,10,11,1,10400
5357,1,1,77,1,10401
5358,1,1,12,1,10403
5359,1,7,22,1,10403
5360,34,3,32,1,10404
5361,34,4,6,1,10406
5362,34,4,33,1,10406
5363,34,3,34,1,10413
5364,34,4,13,1,10415
5365,34,6,28,1,10422
5366,34,1,16,1,10426
5367,34,7,33,1,10427
5368,34,11,20,1,10428
5369,34,2,21,1,10431
5370,34,2,9,1,10431
5371,34,5,43,1,10431
5372,33,4,13,1,10431
5373,33,3,6,1,10433
5374,38,1,27,1,10435
5375,38,10,59,1,10437
5376,38,3,30,1,10437
5377,31,1,62,1,10439
5378,31,4,1,1,10439
5379,31,3,22,1,10439
5380,31,3,9,1,10441
5381,31,4,37,1,10444
5382,31,1,42,1,10444
5383,31,2,9,1,10449
5384,31,3,43,1,10449
5385,31,5,40,1,10449
5386,6,2,4,1,10451
5387,6,4,4,1,10451
5388,11,1,50,1,10452
5389,11,2,2,1,10452
5390,11,8,16,1,10454
5391,11,2,8,1,10454
5392,11,2,12,1,10454
5393,11,5,2,1,10456
5394,11,1,23,1,10457
5395,11,2,37,1,10457
5396,11,3,13,1,10458
5397,11,1,8,1,10459
5398,11,2,5,1,10460
5399,11,2,12,1,10460
5400,46,3,75,1,10461
5401,46,2,39,1,10464
5402,46,4,98,1,10465
5403,46,2,26,1,10466
5404,31,3,75,1,10467
5405,31,2,63,1,10471
5406,31,2,28,1,10472
5407,31,2,3,1,10472
5408,31,5,13,1,10474
5409,31,6,14,1,10477
5410,31,3,14,1,10479
5411,31,3,6,1,10482
5412,31,1,20,1,10485
5413,31,11,34,1,10486
5414,32,3,27,1,10486
5415,45,2,66,1,10488
5416,22,6,9,1,10489
5417,22,13,4,1,10495
5418,29,6,33,1,10496
5419,29,2,13,1,10501
5420,29,6,44,1,10504
5421,29,3,11,1,10505
5422,29,1,23,1,10505
5423,32,2,10,1,10512
5424,31,2,86,1,10513
5425,31,1,85,1,10518
5426,31,1,7,1,10518
5427,31,7,2,1,10519
5428,31,3,28,1,10522
5429,31,3,49,1,10524
5430,31,1,120,1,10525
5431,44,5,17,1,10529
5432,17,4,19,1,10532
5433,17,1,6,1,10534
5434,17,2,23,1,10534
5435,17,5,55,1,10537
5436,17,4,97,1,10538
5437,17,13,5,1,10541
5438,17,7,32,1,10549
5439,40,3,109,1,10549
5440,40,2,11,1,10549
5441,40,1,26,1,10549
5442,40,4,29,1,10551
5443,40,1,46,1,10552
5444,40,4,38,1,10553
5445,40,2,53,1,10556
5446,40,9,46,1,10558
5447,40,10,33,1,10561
5448,40,2,32,1,10562
5449,40,5,52,1,10563
5450,40,3,2,1,10571
5451,40,3,43,1,10573
5452,40,2,82,1,10574
5453,41,5,54,1,10576
5454,42,2,19,1,10576
5455,42,1,35,1,10577
5456,47,9,46,1,10579
5457,47,8,16,1,10580
5458,47,3,16,1,10583
5459,47,2,17,1,10585
5460,6,1,28,1,10586
5461,6,2,43,1,10592
5462,6,5,17,1,10601
5463,6,3,20,1,10602
5464,6,14,11,1,10604
5465,6,2,71,1,10605
5466,6,4,49,1,10608
5467,6,9,53,1,10609
5468,6,2,4,1,10610
5469,6,7,54,1,10613
5470,6,3,7,1,10615
5471,6,2,27,1,10617
5472,6,2,36,1,10617
5473,6,4,11,1,10618
5474,37,5,16,1,10622
5475,37,5,17,1,10622
5476,37,2,5,1,10625
5477,37,3,57,1,10626
5478,37,4,35,1,10627
5479,37,10,1,1,10628
5480,37,3,8,1,10629
5481,2,3,21,1,10630
5482,2,3,82,1,10631
5483,2,2,4,1,10632
5484,2,5,32,1,10633
5485,2,2,9,1,10633
5486,2,10,12,1,10639
5487,2,3,49,1,10640
5488,2,3,7,1,10640
5489,2,4,18,1,10641
5490,2,3,7,1,10641
5491,2,1,71,1,10641
5492,2,2,31,1,10643
5493,2,3,27,1,10643
5494,2,4,19,1,10645
5495,2,8,7,1,10645
5496,2,2,9,1,10645
5497,17,4,68,1,10648
5498,17,6,25,1,10649
5499,17,10,19,1,10649
5500,17,2,68,1,10659
5501,17,2,10,1,10659
5502,17,2,76,1,10662
5503,10,4,56,1,10666
5504,10,7,51,1,10666
5505,10,2,20,1,10672
5506,10,1,23,1,10675
5507,10,6,14,1,10682
5508,10,10,1,1,10683
5509,10,4,20,1,10687
5510,10,1,55,1,10691
5511,10,2,3,1,10693
5512,10,4,5,1,10697
5513,5,9,3,1,10701
5514,5,4,51,1,10701
5515,5,2,38,1,10702
5516,5,4,2,1,10702
5517,5,2,21,1,10704
5518,5,2,40,1,10705
5519,5,2,12,1,10706
5520,0,8,29,1,10707
5521,9,3,9,1,10708
5522,44,2,42,1,10713
5523,44,3,5,1,10716
5524,44,4,4,1,10719
5525,44,22,2,1,10720
5526,47,5,16,1,10720
5527,47,7,112,1,10721
5528,47,2,18,1,10721
5529,47,10,17,1,10721
5530,47,5,22,1,10722
5531,47,6,29,1,10726
5532,47,4,6,1,10729
5533,47,2,58,1,10729
5534,47,2,10,1,10730
5535,47,1,18,1,10731
5536,47,2,17,1,10731
5537,47,5,34,1,10736
5538,47,3,91,1,10748
5539,47,9,55,1,10748
5540,47,4,43,1,10755
5541,47,6,11,1,10758
5542,46,4,3,1,10760
5543,37,8,69,1,10761
5544,37,3,16,1,10765
5545,37,7,7,1,10766
5546,37,2,81,1,10766
5547,37,6,57,1,10769
5548,4,2,7,1,10775
5549,17,3,37,1,10776
5550,17,5,33,1,10776
5551,17,4,8,1,10777
5552,17,9,126,1,10781
5553,17,3,31,1,10781
5554,17,3,16,1,10781
5555,17,2,142,1,10781
5556,17,4,21,1,10782
5557,17,3,10,1,10784
5558,17,1,15,1,10786
5559,17,1,52,1,10789
5560,17,4,93,1,10793
5561,8,4,88,1,10794
5562,8,3,11,1,10802
5563,8,6,31,1,10802
5564,8,3,39,1,10811
5565,8,2,38,1,10812
5566,31,7,13,1,10816
5567,31,6,4,1,10817
5568,31,5,2,1,10820
5569,31,9,20,1,10821
5570,31,2,27,1,10822
5571,10,3,33,1,10823
5572,10,2,62,1,10823
5573,10,12,79,1,10823
5574,10,3,74,1,10824
5575,10,2,46,1,10828
5576,7,9,95,1,10829
5577,7,2,75,1,10831
5578,7,5,34,1,10839
5579,7,5,33,1,10839
5580,7,6,26,1,10839
5581,28,3,94,1,10841
5582,28,2,3,1,10842
5583,28,6,35,1,10846
5584,28,8,5,1,10848
5585,28,4,73,1,10849
5586,28,4,40,1,10850
5587,28,2,23,1,10853
5588,28,3,8,1,10854
5589,15,2,3,1,10854
5590,15,7,3,1,10855
5591,15,5,4,1,10859
5592,15,5,10,1,10859
5593,16,2,7,1,10860
5594,35,1,5,1,10862
5595,35,7,3,1,10866
5596,35,2,62,1,10866
5597,35,1,13,1,10868
5598,35,11,22,1,10870
5599,35,2,13,1,10871
5600,35,3,8,1,10873
5601,35,3,19,1,10876
5602,35,2,74,1,10878
5603,35,2,16,1,10880
5604,35,3,3,1,10881
5605,34,6,3,1,10883
5606,34,1,27,1,10884
5607,34,1,22,1,10889
5608,34,1,26,1,10889
5609,34,1,2,1,10890
5610,34,2,49,1,10892
5611,34,2,8,1,10892
5612,34,4,33,1,10892
5613,34,7,1,1,10893
5614,17,2,36,1,10893
5615,17,6,6,1,10893
5616,17,2,16,1,10893
5617,20,6,25,1,10897
5618,20,4,18,1,10901
5619,20,2,35,1,10902
5620,21,7,53,1,10903
5621,21,6,1,1,10904
5622,21,1,27,1,10906
5623,21,7,4,1,10908
5624,21,4,46,1,10910
5625,21,1,1,1,10912
5626,21,3,41,1,10913
5627,21,2,91,1,10913
5628,21,6,133,1,10917
5629,21,1,10,1,10922
5630,21,1,23,1,10925
5631,21,2,32,1,10930
5632,21,2,15,1,10931
5633,21,2,13,1,10931
5634,46,1,9,1,10933
5635,46,6,61,1,10935
5636,46,5,8,1,10935
5637,39,5,5,1,10935
5638,46,2,11,1,10935
5639,46,1,27,1,10936
5640,46,4,49,1,10937
5641,46,8,24,1,10941
5642,46,2,69,1,10942
5643,46,2,8,1,10942
5644,46,2,11,1,10944
5645,46,4,46,1,10944
5646,46,2,45,1,10946
5647,46,5,37,1,10946
5648,46,2,56,1,10947
5649,46,1,8,1,10949
5650,46,3,6,1,10953
5651,46,4,3,1,10954
5652,46,8,28,1,10957
5653,46,3,9,1,10958
5654,46,2,6,1,10959
5655,46,7,38,1,10960
5656,46,4,80,1,10960
5657,5,7,17,1,10963
5658,5,4,29,1,10967
5659,5,3,4,1,10975
5660,5,5,5,1,10978
5661,5,3,21,1,10985
5662,0,9,94,1,10998
5663,0,3,14,1,11002
5664,0,3,13,1,11002
5665,0,2,23,1,11004
5666,0,6,8,1,11005
5667,0,8,78,1,11007
5668,0,2,5,1,11008
5669,0,3,20,1,11008
5670,0,5,75,1,11012
5671,0,2,66,1,11012
5672,0,5,39,1,11014
5673,43,2,59,1,11015
5674,43,3,13,1,11017
5675,46,1,84,1,11017
5676,25,4,20,1,11018
5677,25,9,15,1,11020
5678,26,2,60,1,11024
5679,26,9,35,1,11025
5680,26,4,25,1,11027
5681,26,2,1,1,11027
5682,26,5,16,1,11034
5683,26,6,91,1,11035
5684,26,6,21,1,11035
5685,11,2,14,1,11037
5686,11,2,9,1,11038
5687,11,5,5,1,11040
5688,11,4,11,1,11043
5689,24,1,2,1,11044
5690,24,2,1,1,11045
5691,24,3,33,1,11047
5692,24,1,27,1,11050
5693,24,2,2,1,11052
5694,24,4,65,1,11054
5695,24,6,5,1,11056
5696,24,1,3,1,11057
5697,24,2,9,1,11060
5698,24,12,30,1,11062
5699,24,1,4,1,11063
5700,24,2,32,1,11064
5701,29,1,22,1,11066
5702,29,2,20,1,11068
5703,29,1,31,1,11068
5704,29,2,20,1,11076
5705,29,1,82,1,11078
5706,29,2,21,1,11079
5707,29,1,13,1,11081
5708,29,2,32,1,11087
5709,29,3,28,1,11087
5710,29,5,7,1,11087
5711,29,1,30,1,11090
5712,29,7,20,1,11099
5713,29,3,37,1,11100
5714,29,8,54,1,11106
5715,29,2,21,1,11107
5716,29,5,31,1,11108
5717,38,3,9,1,11109
5718,38,1,36,1,11110
5719,38,3,26,1,11110
5720,38,2,29,1,11110
5721,39,4,7,1,11110
5722,39,2,90,1,11110
5723,39,6,11,1,11110
5724,39,4,46,1,11110
5725,39,3,4,1,11111
5726,39,5,4,1,11112
5727,4,5,1,1,11114
5728,4,6,16,1,11114
5729,4,3,38,1,11115
5730,4,2,10,1,11120
5731,4,6,29,1,11120
5732,4,6,53,1,11127
5733,4,2,93,1,11131
5734,4,11,13,1,11133
5735,4,16,16,1,11133
5736,4,4,17,1,11134
5737,4,2,2,1,11134
5738,4,3,13,1,11137
5739,4,5,34,1,11138
5740,4,6,82,1,11138
5741,4,2,10,1,11139
5742,4,7,5,1,11139
5743,4,4,16,1,11140
5744,4,6,15,1,11141
5745,4,3,3,1,11141
5746,4,3,65,1,11141
5747,4,1,12,1,11145
5748,4,1,57,1,11145
5749,4,14,25,1,11153
5750,4,2,26,1,11153
5751,4,6,25,1,11156
5752,33,5,20,1,11157
5753,33,3,3,1,11161
5754,4,3,17,1,11162
5755,4,6,48,1,11162
5756,4,2,6,1,11167
5757,4,2,51,1,11167
5758,4,6,24,1,11169
5759,1,3,83,1,11171
5760,1,1,16,1,11171
5761,1,3,51,1,11171
5762,1,1,3,1,11173
5763,1,4,1,1,11179
5764,1,1,7,1,11179
5765,1,4,25,1,11182
5766,1,7,28,1,11183
5767,1,3,8,1,11184
5768,1,4,31,1,11193
5769,1,2,7,1,11193
5770,1,4,10,1,11194
5771,2,9,2,1,11196
5772,2,2,10,1,11199
5773,2,2,2,1,11202
5774,2,3,13,1,11205
5775,2,6,6,1,11207
5776,2,11,30,1,11208
5777,2,8,3,1,11212
5778,2,2,67,1,11212
5779,2,1,6,1,11212
5780,2,9,55,1,11214
5781,2,6,39,1,11215
5782,2,5,5,1,11216
5783,2,6,15,1,11217
5784,2,2,26,1,11218
5785,2,2,26,1,11219
5786,2,2,26,1,11223
5787,2,13,6,1,11224
5788,17,6,8,1,11225
5789,17,2,1,1,11227
5790,17,4,33,1,11229
5791,17,1,6,1,11229
5792,10,6,10,1,11230
5793,27,2,11,1,11236
5794,27,2,41,1,11236
5795,27,3,35,1,11237
5796,27,2,64,1,11242
5797,27,6,15,1,11245
5798,27,3,47,1,11247
5799,27,1,13,1,11249
5800,27,8,12,1,11250
5801,27,3,25,1,11255
5802,27,1,6,1,11259
5803,27,1,12,1,11262
5804,27,5,24,1,11265
5805,22,3,58,1,11265
5806,22,1,3,1,11265
5807,31,1,30,1,11266
5808,31,4,28,1,11268
5809,42,5,5,1,11272
5810,42,5,43,1,11272
5811,27,1,13,1,11273
5812,27,2,10,1,11273
5813,0,6,18,1,11273
5814,25,5,32,1,11275
5815,25,2,51,1,11276
5816,25,2,56,1,11276
5817,25,4,12,1,11278
5818,25,3,23,1,11279
5819,25,3,3,1,11284
5820,24,5,15,1,11284
5821,24,2,37,1,11285
5822,24,4,50,1,11289
5823,15,1,2,1,11289
5824,15,5,18,1,11289
5825,15,1,36,1,11292
5826,26,4,205,1,11294
5827,27,4,13,1,11294
5828,27,3,19,1,11295
5829,27,2,173,1,11297
5830,27,7,109,1,11300
5831,27,3,13,1,11300
5832,27,5,73,1,11301
5833,27,4,42,1,11302
5834,27,1,4,1,11307
5835,2,7,54,1,11308
5836,2,8,34,1,11310
5837,47,1,39,1,11313
5838,47,6,5,1,11314
5839,47,2,42,1,11317
5840,47,2,23,1,11317
5841,47,2,110,1,11318
5842,47,4,75,1,11320
5843,47,2,4,1,11320
5844,47,2,23,1,11320
5845,47,2,6,1,11321
5846,47,9,74,1,11322
5847,0,3,14,1,11324
5848,35,2,2,1,11326
5849,35,2,4,1,11326
5850,35,3,40,1,11326
5851,10,6,79,1,11328
5852,10,9,21,1,11331
5853,10,4,32,1,11332
5854,1,3,11,1,11337
5855,1,2,29,1,11338
5856,1,5,29,1,11340
5857,1,2,31,1,11342
5858,30,4,92,1,11342
5859,30,3,21,1,11346
5860,30,2,46,1,11347
5861,30,2,9,1,11351
5862,30,2,2,1,11351
5863,30,5,17,1,11353
5864,30,2,31,1,11353
5865,30,2,4,1,11353
5866,30,8,3,1,11353
5867,30,2,2,1,11354
5868,30,1,29,1,11355
5869,19,6,20,1,11358
5870,19,8,25,1,11362
5871,19,4,98,1,11368
5872,19,6,28,1,11369
5873,19,4,29,1,11369
5874,19,3,58,1,11373
5875,19,3,31,1,11375
5876,19,8,9,1,11375
5877,19,6,54,1,11377
5878,19,5,16,1,11378
5879,19,1,15,1,11379
5880,19,1,155,1,11379
5881,32,1,33,1,11389
5882,32,1,44,1,11389
5883,32,8,115,1,11389
5884,32,4,19,1,11391
5885,32,7,33,1,11391
5886,32,1,17,1,11391
5887,32,2,31,1,11392
5888,32,2,70,1,11400
5889,32,1,55,1,11400
5890,32,3,41,1,11400
5891,32,3,3,1,11403
5892,32,1,24,1,11408
5893,33,7,54,1,11411
5894,33,2,37,1,11413
5895,33,3,54,1,11415
5896,33,7,9,1,11415
5897,33,1,18,1,11419
5898,44,3,3,1,11423
5899,44,3,5,1,11426
5900,44,1,27,1,11428
5901,19,3,32,1,11431
5902,19,4,22,1,11432
5903,19,9,44,1,11433
5904,19,2,5,1,11433
5905,19,2,18,1,11435
5906,19,6,117,1,11436
5907,19,3,4,1,11437
5908,19,2,35,1,11437
5909,19,2,15,1,11439
5910,42,2,8,1,11440
5911,42,3,34,1,11440
5912,42,7,27,1,11443
5913,42,4,65,1,11443
5914,13,6,11,1,11445
5915,13,3,23,1,11446
5916,13,4,7,1,11447
5917,13,3,35,1,11451
5918,13,6,7,1,11452
5919,13,10,19,1,11452
5920,13,1,124,1,11455
5921,13,2,34,1,11455
5922,28,4,37,1,11457
5923,41,2,8,1,11460
5924,41,1,16,1,11460
5925,41,8,17,1,11466
5926,41,6,18,1,11468
5927,41,2,11,1,11470
5928,41,2,29,1,11471
5929,41,4,14,1,11472
5930,16,3,16,1,11475
5931,16,6,52,1,11475
5932,1,3,8,1,11478
5933,28,7,21,1,11480
5934,28,6,34,1,11480
5935,28,2,23,1,11480
5936,28,1,41,1,11481
5937,28,4,25,1,11482
5938,28,1,80,1,11483
5939,28,7,3,1,11485
5940,28,1,19,1,11488
5941,17,6,30,1,11489
5942,17,2,2,1,11489
5943,17,3,74,1,11490
5944,17,2,46,1,11491
5945,17,4,46,1,11492
5946,17,4,31,1,11493
5947,2,1,3,1,11496
5948,2,12,96,1,11497
5949,2,3,32,1,11502
5950,2,3,29,1,11504
5951,2,8,10,1,11504
5952,2,1,7,1,11506
5953,2,2,16,1,11513
5954,2,3,32,1,11513
5955,2,8,99,1,11513
5956,2,4,89,1,11520
5957,2,2,19,1,11523
5958,2,5,31,1,11523
5959,2,4,14,1,11524
5960,2,4,44,1,11524
5961,41,3,7,1,11525
5962,41,4,11,1,11527
5963,41,6,4,1,11531
5964,41,5,28,1,11531
5965,41,2,77,1,11532
5966,41,7,26,1,11533
5967,41,3,74,1,11535
5968,41,17,213,1,11538
5969,6,3,75,1,11540
5970,47,7,29,1,11541
5971,47,2,18,1,11542
5972,47,3,13,1,11546
5973,47,1,16,1,11546
5974,47,2,152,1,11551
5975,47,1,42,1,11552
5976,47,1,38,1,11556
5977,40,5,34,1,11556
5978,9,3,41,1,11556
5979,9,8,29,1,11560
5980,9,1,36,1,11560
5981,24,4,4,1,11561
5982,24,12,63,1,11561
5983,24,5,18,1,11563
5984,24,4,12,1,11571
5985,24,11,23,1,11571
5986,5,6,5,1,11571
5987,5,1,23,1,11576
5988,5,1,10,1,11577
5989,5,2,78,1,11577
5990,5,2,9,1,11577
5991,5,2,16,1,11578
5992,5,3,5,1,11579
5993,5,3,18,1,11583
5994,5,10,35,1,11585
5995,5,2,5,1,11585
5996,5,1,1,1,11585
5997,5,3,19,1,11587
5998,5,4,10,1,11588
5999,5,1,30,1,11588
6000,5,1,7,1,11589
6001,5,3,9,1,11590
6002,5,1,21,1,11596
6003,5,7,6,1,11600
6004,0,2,2,1,11601
6005,0,6,27,1,11602
6006,0,12,99,1,11606
6007,0,1,48,1,11607
6008,0,1,25,1,11607
6009,0,4,64,1,11607
6010,0,5,18,1,11608
6011,0,5,32,1,11611
6012,0,9,4,1,11612
6013,0,4,51,1,11616
6014,47,3,9,1,11617
6015,48,8,4,1,11618
6016,48,4,4,1,11623
6017,48,8,3,1,11627
6018,48,1,50,1,11629
6019,35,2,8,1,11629
6020,35,1,45,1,11633
6021,35,3,9,1,11634
6022,28,1,26,1,11636
6023,28,4,34,1,11636
6024,28,6,6,1,11637
6025,28,1,18,1,11639
6026,28,4,21,1,11645
6027,28,4,22,1,11645
6028,45,2,34,1,11647
6029,45,7,9,1,11649
6030,45,4,12,1,11649
6031,45,9,36,1,11650
6032,45,2,42,1,11651
6033,45,5,7,1,11655
6034,45,4,3,1,11660
6035,45,1,17,1,11666
6036,38,4,4,1,11668
6037,38,2,9,1,11668
6038,38,5,4,1,11669
6039,38,4,36,1,11671
6040,38,5,22,1,11678
6041,38,5,37,1,11681
6042,19,1,12,1,11682
6043,19,5,17,1,11684
6044,19,3,35,1,11688
6045,19,3,1,1,11690
6046,19,2,134,1,11694
6047,19,2,3,1,11694
6048,19,3,29,1,11699
6049,19,2,2,1,11702
6050,19,3,30,1,11703
6051,32,4,13,1,11703
6052,32,2,1,1,11705
6053,32,1,5,1,11707
