jobid,total_wait,priority
3682,4142,2
3683,1883,2
3684,1883,2
3685,4138,2
3686,1881,2
3687,4134,2
3688,15877,2
3689,4133,2
3690,1898,2
3691,34490,2
3692,7106,2
3693,1875,2
3694,7109,2
3695,4138,2
3696,1874,2
3697,4133,2
3698,15903,3
3699,4189,3
3700,11086,3
3701,2050,3
3702,4990,3
3703,16419,3
3704,24949,3
3705,24747,3
3706,34876,3
3707,33311,3
3708,2115,3
3709,4183,3
3710,27639,3
3711,43124,3
3712,7116,2
3713,10961,2
3714,4135,2
3715,4142,2
3716,7128,2
3717,36028,2
3718,27620,2
3719,4139,2
3720,34453,2
3721,4138,2
3722,4138,2
3723,20756,2
3724,15958,2
3725,7131,1
3726,24519,1
3727,7133,1
3728,7137,1
3729,10990,1
3730,39454,1
3731,7139,1
3732,34450,1
3733,32526,1
3734,24568,2
3735,40848,2
3736,11026,2
3737,11028,2
3738,30271,2
3739,11040,2
3740,32673,3
3741,30403,3
3742,45033,3
3743,11291,3
3744,24986,3
3745,11070,3
3746,44119,3
3747,39768,3
3748,39055,3
3749,44621,3
3750,39934,3
3751,7185,3
3752,11090,3
3753,21049,3
3754,11148,3
3755,4183,3
3756,40998,3
3757,2420,3
3758,27739,3
3759,40255,3
3760,11361,3
3761,11122,3
3762,7447,3
3763,34968,3
3764,24640,3
3765,21778,3
3766,41337,3
3767,11199,3
3768,11173,3
3769,4444,3
3770,44290,3
3771,32661,3
3772,11134,2
3773,20938,2
3774,27719,2
3775,11150,2
3776,27731,2
3777,11165,2
3778,11157,2
3779,11176,2
3780,21004,2
3781,34516,2
3782,16228,2
3783,32611,2
3784,40840,2
3785,41365,2
3786,36088,2
3787,40846,2
3788,32641,2
3789,43021,2
3790,16289,1
3791,16301,2
3792,24772,2
3793,36091,2
3794,24818,2
3795,27862,2
3796,24850,2
3797,7299,2
3798,32682,2
3799,11290,2
3800,27878,2
3801,32685,2
3802,30448,2
3803,4238,2
3804,21183,2
3805,7317,2
3806,7330,2
3807,4246,2
3808,37442,2
3809,21205,2
3810,7336,2
3811,7341,2
3812,11335,2
3813,21227,2
3814,30480,2
3815,4260,2
3816,11344,2
3817,27925,2
3818,30487,2
3819,4269,2
3820,41338,2
3821,4272,2
3822,11380,2
3823,37451,2
3824,11393,2
3825,7387,2
3826,7392,2
3827,24947,2
3828,7402,2
3829,27966,2
3830,11426,2
3831,27973,2
3832,24990,2
3833,37449,2
3834,7428,2
3835,11451,2
3836,7442,2
3837,7443,2
3838,45793,2
3839,7450,2
3840,7448,2
3841,7455,2
3842,25017,2
3843,7463,2
3844,4324,2
3845,7750,3
3846,31064,3
3847,7881,3
3848,4365,3
3849,8082,3
3850,43212,3
3851,11644,3
3852,21525,3
3853,28560,3
3854,45872,2
3855,28058,2
3856,37472,2
3857,28066,2
3858,21462,2
3859,4354,2
3860,16766,2
3861,28084,2
3862,11551,2
3863,33219,3
3864,4531,3
3865,42260,3
3866,11633,3
3867,25232,3
3868,11602,2
3869,39479,2
3870,11608,2
3871,16858,2
3872,1937,2
3873,1940,2
3874,4381,1
3875,11626,1
3876,36158,2
3877,4380,2
3878,1945,2
3879,30606,2
3880,11628,2
3881,30620,2
3882,1954,2
3883,11636,2
3884,11639,2
3885,11642,2
3886,7575,2
3887,16915,2
3888,4399,2
3889,1950,2
3890,16928,2
3891,11664,1
3892,11665,1
3893,1949,1
3894,4395,2
3895,7598,2
3896,1949,2
3897,37454,2
3898,11683,2
3899,1952,2
3900,7608,2
3901,4403,2
3902,36132,2
3903,1953,2
3904,1954,2
3905,11690,2
3906,1957,2
3907,1956,2
3908,7610,2
3909,16952,2
3910,4397,2
3911,4402,2
3912,7615,2
3913,7617,2
3914,2189,3
3915,7680,3
3916,4504,3
3917,8426,3
3918,11830,3
3919,12400,3
3920,11778,3
3921,16941,2
3922,1953,2
3923,11969,3
3924,8061,3
3925,22343,3
3926,17063,3
3927,12175,3
3928,2476,3
3929,21832,3
3930,2222,3
3931,28376,3
3932,30690,3
3933,40202,3
3934,7885,3
3935,35257,3
3936,32795,3
3937,37456,3
3938,42457,2
3939,17015,2
3940,17022,2
3941,42786,2
3942,4404,2
3943,17020,2
3944,41216,2
3945,42448,2
3946,11740,2
3947,4405,1
3948,11739,1
3949,11741,1
3950,43570,1
3951,11746,1
3952,41203,1
3953,11747,1
3954,36089,1
3955,25156,1
3956,43567,1
3957,32757,1
3958,44959,1
3959,11762,1
3960,4408,1
3961,32757,1
3962,25173,1
3963,4405,1
3964,11762,1
3965,4403,1
3966,11765,1
3967,4409,1
3968,11767,2
3969,4399,2
3970,4402,2
3971,7661,2
3972,4412,2
3973,17095,2
3974,4405,2
3975,4436,3
3976,11895,3
3977,4481,3
3978,40927,3
3979,4523,3
3980,4616,3
3981,31324,3
3982,28696,3
3983,36662,3
3984,44008,3
3985,36273,3
3986,43013,2
3987,30667,3
3988,44322,2
3989,42418,2
3990,4414,2
3991,45203,2
3992,44619,2
3993,45197,1
3994,28232,1
3995,17249,1
3996,7701,1
3997,4425,1
3998,28247,1
3999,36167,1
4000,4438,1
4001,4443,1
4002,4441,1
4003,4437,1
4004,4442,1
4005,4442,1
4006,40105,1
4007,21841,1
4008,4445,1
4009,4446,1
4010,4452,1
4011,4453,1
4012,4455,1
4013,4461,1
4014,4458,1
4015,4458,1
4016,4462,1
4017,17307,1
4018,4468,1
4019,4471,1
4020,4472,1
4021,4476,2
4022,4470,2
4023,4474,2
4024,30673,2
4025,4474,2
4026,4473,2
4027,4474,2
4028,1935,2
4029,4479,2
4030,4478,2
4031,4476,2
4032,4483,2
4033,4493,2
4034,1934,2
4035,7727,2
4036,1937,1
4037,28222,1
4038,1938,1
4039,1935,1
4040,21843,1
4041,1938,1
4042,28215,1
4043,1938,1
4044,21851,1
4045,17319,1
4046,1938,2
4047,7737,2
4048,1940,2
4049,1943,2
4050,4492,2
4051,1942,2
4052,11967,2
4053,2043,3
4054,2530,3
4055,12753,3
4056,37397,3
4057,28657,3
4058,32900,3
4059,7758,2
4060,4507,2
4061,25312,2
4062,7763,2
4063,7760,2
4064,7762,2
4065,17366,2
4066,7778,2
4067,17360,2
4068,4516,2
4069,38429,2
4070,4518,2
4071,21880,2
4072,4522,2
4073,4519,2
4074,1948,2
4075,17399,2
4076,7798,2
4077,4525,2
4078,4530,2
4079,1953,2
4080,17439,2
4081,17433,2
4082,1954,2
4083,4541,2
4084,12116,2
4085,4546,2
4086,7828,2
4087,7828,2
4088,17469,2
4089,39948,2
4090,12146,2
4091,21885,2
4092,37314,2
4093,4567,2
4094,21887,2
4095,41031,2
4096,32746,2
4097,25310,2
4098,17532,2
4099,25315,2
4100,30607,2
4101,25324,2
4102,12212,2
4103,21927,2
4104,4587,2
4105,4588,2
4106,4592,2
4107,4592,2
4108,4596,2
4109,4598,2
4110,4598,2
4111,4600,2
4112,33202,3
4113,31151,3
4114,8206,3
4115,4612,2
4116,12264,2
4117,21961,2
4118,25355,2
4119,4619,2
4120,1980,2
4121,4629,2
4122,4625,2
4123,36043,2
4124,28225,2
4125,2000,2
4126,12306,1
4127,4684,3
4128,23637,3
4129,4641,2
4130,17621,2
4131,17624,2
4132,36035,2
4133,25357,2
4134,25367,2
4135,33237,3
4136,25401,3
4137,18246,3
4138,28728,3
4139,28931,3
4140,25506,3
4141,25545,3
4142,2156,3
4143,32874,3
4144,22211,3
4145,32765,1
4146,8005,1
4147,8009,1
4148,12417,2
4149,44041,2
4150,8021,2
4151,8024,2
4152,12445,2
4153,37280,2
4154,36033,2
4155,12471,2
4156,12476,2
4157,41366,2
4158,17757,2
4159,4699,2
4160,4701,2
4161,36045,2
4162,39139,2
4163,36052,2
4164,2016,2
4165,8090,2
4166,36040,2
4167,2012,2
4168,2017,2
4169,22109,2
4170,2015,2
4171,17822,2
4172,4727,2
4173,22142,2
4174,2021,2
4175,25489,2
4176,25488,2
4177,43604,2
4178,8140,2
4179,8139,2
4180,8148,2
4181,17879,2
4182,4753,2
4183,17878,2
4184,17893,2
4185,17892,2
4186,2033,2
4187,2028,2
4188,2029,2
4189,2028,2
4190,2027,2
4191,2034,2
4192,12656,2
4193,43566,2
4194,2030,2
4195,2035,2
4196,2032,2
4197,2031,2
4198,17915,2
4199,2034,2
4200,35970,2
4201,2034,2
4202,4768,2
4203,2038,2
4204,2036,2
4205,2036,2
4206,2037,2
4207,2039,2
4208,12685,2
4209,35959,2
4210,22145,2
4211,12692,2
4212,12695,2
4213,2044,2
4214,2044,2
4215,2048,2
4216,2045,2
4217,2053,2
4218,39722,2
4219,2049,2
4220,32700,2
4221,2050,2
4222,25475,2
4223,2051,2
4224,30635,2
4225,2051,2
4226,32699,2
4227,2059,2
4228,32700,2
4229,39007,2
4230,38197,2
4231,32709,2
4232,12776,2
4233,30668,2
4234,8252,2
4235,12789,2
4236,28308,2
4237,8259,2
4238,8253,2
4239,2064,2
4240,22215,2
4241,8270,2
4242,18011,2
4243,12826,2
4244,37153,2
4245,12828,2
4246,25509,2
4247,2068,2
4248,2070,2
4249,8302,2
4250,25511,2
4251,2074,2
4252,8311,2
4253,2076,2
4254,18044,2
4255,8323,2
4256,8325,2
4257,22353,3
4258,2246,3
4259,2081,2
4260,2084,2
4261,2083,1
4262,25512,2
4263,2092,2
4264,8353,2
4265,28272,2
4266,8361,2
4267,8373,1
4268,8379,1
4269,8383,1
4270,8386,1
4271,8397,1
4272,8396,1
4273,8402,1
4274,37110,1
4275,4872,2
4276,4865,2
4277,4868,2
4278,8414,2
4279,4873,2
4280,4871,2
4281,39765,3
4282,8426,2
4283,18127,2
4284,8431,2
4285,8435,2
4286,4888,2
4287,8439,2
4288,12982,2
4289,4893,2
4290,18146,2
4291,13244,3
4292,18346,3
4293,14190,3
4294,4917,1
4295,8467,2
4296,2317,3
4297,22290,1
4298,8480,1
4299,4918,2
4300,32661,2
4301,8487,2
4302,4927,2
4303,13076,2
4304,4928,2
4305,39523,2
4306,4941,2
4307,18216,2
4308,2117,2
4309,18223,2
4310,8509,2
4311,2117,2
4312,18358,3
4313,2276,3
4314,18296,3
4315,18348,3
4316,28453,3
4317,8677,3
4318,36418,3
4319,18506,3
4320,13226,3
4321,30984,3
4322,5042,3
4323,31410,3
4324,41002,2
4325,4964,2
4326,34386,2
4327,18286,2
4328,18292,2
4329,22354,2
4330,18299,2
4331,18305,2
4332,18306,2
4333,18312,2
4334,2129,2
4335,18316,2
4336,18318,2
4337,18316,2
4338,2128,2
4339,13266,1
4340,30642,1
4341,18325,1
4342,2124,1
4343,13271,1
4344,18317,1
4345,2122,2
4346,18318,2
4347,18322,2
4348,4987,2
4349,2122,2
4350,8599,2
4351,8605,2
4352,18326,2
4353,2122,2
4354,2123,2
4355,2124,2
4356,2123,2
4357,13316,3
4358,33510,3
4359,2153,3
4360,18806,3
4361,13319,3
4362,5420,3
4363,8796,3
4364,18413,3
4365,32607,2
4366,43545,2
4367,25572,2
4368,13355,2
4369,2133,2
4370,2130,2
4371,18370,2
4372,2132,2
4373,18662,3
4374,13501,3
4375,2221,3
4376,18369,3
4377,8660,2
4378,18376,2
4379,2137,2
4380,13396,2
4381,2131,2
4382,2130,2
4383,2142,2
4384,2129,2
4385,2133,2
4386,2132,2
4387,18383,2
4388,2138,2
4389,2135,2
4390,2136,2
4391,2137,2
4392,2137,2
4393,2137,2
4394,2139,2
4395,2138,2
4396,8674,2
4397,9047,3
4398,8759,3
4399,8856,3
4400,2140,2
4401,5019,2
4402,5022,2
4403,2146,2
4404,8751,3
4405,2517,3
4406,18438,2
4407,32548,2
4408,36895,2
4409,36901,1
4410,5040,1
4411,2148,2
4412,37851,2
4413,2152,2
4414,30575,2
4415,22318,2
4416,2155,2
4417,34208,2
4418,13492,2
4419,2160,2
4420,9275,3
4421,22614,3
4422,28585,3
4423,2867,3
4424,22557,3
4425,5111,3
4426,13679,3
4427,32588,3
4428,38652,3
4429,32895,3
4430,41384,3
4431,32661,3
4432,42432,3
4433,22490,3
4434,38035,3
4435,13653,3
4436,34316,3
4437,18706,3
4438,18583,2
4439,35682,2
4440,32619,2
4441,35681,2
4442,5090,2
4443,5091,2
4444,2172,2
4445,13644,2
4446,2174,2
4447,5100,2
4448,2186,2
4449,32614,2
4450,5097,2
4451,8819,2
4452,5099,2
4453,35663,2
4454,13671,2
4455,2177,2
4456,18606,2
4457,13679,2
4458,18602,2
4459,2174,2
4460,37793,2
4461,18605,2
4462,2179,2
4463,2177,2
4464,2178,2
4465,18611,2
4466,5120,2
4467,2186,2
4468,5121,2
4469,18619,2
4470,5127,2
4471,22420,2
4472,2182,2
4473,2180,2
4474,8878,2
4475,8873,2
4476,32590,2
4477,5135,2
4478,2184,2
4479,43447,2
4480,43305,2
4481,8897,2
4482,13779,2
4483,5143,2
4484,22458,2
4485,8907,2
4486,2196,2
4487,8918,2
4488,2192,2
4489,22473,2
4490,42286,2
4491,22475,2
4492,8930,2
4493,5168,2
4494,2200,2
4495,8936,2
4496,38511,2
4497,5171,2
4498,2203,2
4499,5174,2
4500,25671,2
4501,42274,2
4502,25673,2
4503,25682,2
4504,5181,2
4505,2204,2
4506,36818,2
4507,5187,2
4508,22542,2
4509,2211,2
4510,32634,2
4511,42261,2
4512,13893,2
4513,2209,2
4514,32633,2
4515,8986,2
4516,18783,2
4517,13908,2
4518,2213,2
4519,2223,2
4520,32642,2
4521,18794,2
4522,2219,2
4523,22588,2
4524,35651,2
4525,2217,2
4526,22605,2
4527,2220,2
4528,22614,2
4529,2221,2
4530,5224,2
4531,38496,2
4532,2223,2
4533,9035,2
4534,2223,2
4535,36829,2
4536,36833,2
4537,2227,2
4538,2228,2
4539,2227,1
4540,37734,1
4541,2226,1
4542,2229,1
4543,2229,1
4544,2233,1
4545,2232,1
4546,2231,1
4547,9040,1
4548,9048,1
4549,2262,1
4550,18862,1
4551,22623,1
4552,2237,1
4553,9052,1
4554,30685,1
4555,37725,1
4556,5261,2
4557,2240,2
4558,2247,2
4559,2242,2
4560,2244,2
4561,2247,2
4562,9069,2
4563,2244,2
4564,9072,2
4565,2255,2
4566,2248,2
4567,9071,2
4568,9071,2
4569,2248,2
4570,2251,2
4571,9075,2
4572,2253,2
4573,2252,2
4574,2251,2
4575,2255,2
4576,2257,2
4577,2253,2
4578,2259,2
4579,2261,2
4580,2255,2
4581,5244,2
4582,2256,2
4583,2256,2
4584,2256,2
4585,2257,2
4586,43141,2
4587,2258,2
4588,2264,2
4589,2269,2
4590,2265,2
4591,30657,2
4592,9071,2
4593,2263,2
4594,9067,2
4595,2261,2
4596,14006,2
4597,2264,2
4598,14003,2
4599,2274,2
4600,22606,2
4601,34177,2
4602,36743,2
4603,28368,2
4604,5243,2
4605,2267,2
4606,9078,2
4607,25738,1
4608,25743,1
4609,22655,1
4610,2271,1
4611,34172,1
4612,30660,1
4613,9100,1
4614,9102,1
4615,5264,1
4616,14078,1
4617,5267,2
4618,2278,2
4619,2379,3
4620,2940,3
4621,19315,3
4622,25964,3
4623,14128,3
4624,30898,3
4625,23278,3
4626,5349,3
4627,2337,3
4628,14136,2
4629,9148,2
4630,42053,2
4631,36709,2
4632,9167,2
4633,9178,2
4634,39549,2
4635,9190,2
4636,9189,2
4637,40468,2
4638,9201,2
4639,43176,2
4640,36721,2
4641,37612,2
4642,9201,2
4643,5325,2
4644,2307,2
4645,9220,2
4646,38998,2
4647,2308,2
4648,39537,2
4649,32638,2
4650,5334,2
4651,34198,2
4652,32648,2
4653,34204,2
4654,34206,2
4655,19056,2
4656,2317,2
4657,2317,2
4658,19068,2
4659,19071,2
4660,34209,2
4661,28476,2
4662,41190,2
4663,25865,2
4664,25875,2
4665,42810,1
4666,9301,1
4667,25894,1
4668,9321,1
4669,19139,1
4670,9326,1
4671,9324,1
4672,9328,2
4673,34217,2
4674,32663,2
4675,25932,2
4676,30772,2
4677,39508,2
4678,9356,2
4679,38345,2
4680,2346,2
4681,14430,1
4682,9370,1
4683,9377,1
4684,2346,1
4685,19224,1
4686,14451,1
4687,2347,1
4688,22924,2
4689,9498,3
4690,31024,3
4691,37615,2
4692,38344,2
4693,30804,2
4694,40405,2
4695,22958,2
4696,2355,2
4697,2357,2
4698,38343,3
4699,30813,2
4700,5429,2
4701,2360,2
4702,2361,2
4703,5443,2
4704,5445,2
4705,5453,2
4706,2367,2
4707,36722,2
4708,5452,2
4709,5465,2
4710,5458,2
4711,2370,2
4712,39460,2
4713,5463,2
4714,5465,2
4715,5466,2
4716,2379,2
4717,9466,2
4718,2377,2
4719,9470,2
4720,37587,2
4721,9483,2
4722,14609,2
4723,5483,2
4724,9487,2
4725,28614,2
4726,9494,2
4727,28614,2
4728,28613,2
4729,35554,2
4730,14645,2
4731,38296,2
4732,14656,2
4733,14666,2
4734,5513,2
4735,23058,2
4736,9529,2
4737,5513,2
4738,23072,2
4739,14691,2
4740,5514,2
4741,9537,2
4742,5521,2
4743,35545,2
4744,5526,2
4745,30818,2
4746,5530,2
4747,9553,2
4748,28623,2
4749,38292,2
4750,5541,2
4751,9555,2
4752,5543,2
4753,5551,2
4754,5549,2
4755,38282,2
4756,2414,2
4757,9556,2
4758,38285,2
4759,5556,2
4760,9558,2
4761,34225,2
4762,30830,2
4763,32680,2
4764,32682,2
4765,26124,2
4766,32691,2
4767,19519,2
4768,40296,2
4769,23158,2
4770,41015,2
4771,9613,2
4772,14811,2
4773,35547,2
4774,26146,2
4775,26155,2
4776,2428,2
4777,2428,2
4778,2430,2
4779,9632,2
4780,2432,2
4781,14885,2
4782,9646,2
4783,35553,2
4784,9655,2
4785,39392,2
4786,9656,2
4787,14908,2
4788,40986,2
4789,19586,2
4790,9681,2
4791,9684,2
4792,39375,2
4793,23206,2
4794,14953,2
4795,19606,2
4796,2440,2
4797,30856,2
4798,2447,2
4799,5632,2
4800,35530,2
4801,9705,2
4802,9707,2
4803,35524,2
4804,9715,2
4805,34208,2
4806,5640,2
4807,19622,2
4808,5642,2
4809,5641,2
4810,5643,2
4811,9718,2
4812,19622,2
4813,5655,2
4814,2447,2
4815,23211,2
4816,2451,2
4817,19637,2
4818,5655,2
4819,35504,2
4820,19636,2
4821,2450,2
4822,5662,2
4823,19639,2
4824,2458,2
4825,19643,2
4826,5662,2
4827,5665,2
4828,9741,2
4829,5665,2
4830,5667,2
4831,5668,2
4832,5670,2
4833,9734,2
4834,5676,2
4835,9735,2
4836,14999,2
4837,9742,2
4838,15009,2
4839,19628,2
4840,9752,2
4841,19639,2
4842,5692,2
4843,5693,2
4844,5890,3
4845,2503,3
4846,20603,3
4847,24280,3
4848,43921,3
4849,20145,3
4850,20001,3
4851,40839,3
4852,23510,3
4853,23229,3
4854,2508,3
4855,28681,3
4856,15702,3
4857,2683,3
4858,10141,3
4859,40658,3
4860,35589,3
4861,41636,3
4862,9828,2
4863,9832,2
4864,34160,2
4865,26179,2
4866,5733,2
4867,5736,2
4868,2480,2
4869,9851,2
4870,2482,2
4871,9857,2
4872,2490,2
4873,28670,2
4874,34156,2
4875,5743,2
4876,2487,2
4877,2488,2
4878,34156,2
4879,15197,2
4880,15198,2
4881,40489,2
4882,39257,2
4883,42694,2
4884,39262,2
4885,42694,2
4886,2498,2
4887,35487,2
4888,42406,2
4889,38784,2
4890,19848,2
4891,2505,1
4892,43099,1
4893,2504,1
4894,2507,1
4895,5784,2
4896,2511,2
4897,15348,2
4898,5802,2
4899,2513,2
4900,19906,2
4901,2512,2
4902,42686,2
4903,5800,2
4904,19914,2
4905,2530,2
4906,9982,2
4907,2535,2
4908,5796,2
4909,35510,2
4910,2521,2
4911,28769,2
4912,2529,2
4913,19915,2
4914,2527,2
4915,10003,2
4916,2527,2
4917,2530,2
4918,2529,2
4919,5795,2
4920,2531,2
4921,5805,2
4922,2533,2
4923,2540,2
4924,2533,2
4925,2537,2
4926,26312,2
4927,10007,2
4928,2537,2
4929,2541,2
4930,2539,2
4931,2546,2
4932,2542,2
4933,2547,2
4934,5806,2
4935,23379,2
4936,5804,2
4937,2546,2
4938,2543,2
4939,2545,2
4940,2548,2
4941,6266,3
4942,2788,3
4943,2700,3
4944,3419,3
4945,5797,3
4946,5861,3
4947,2671,3
4948,27276,3
4949,19960,3
4950,10060,3
4951,2545,3
4952,19910,2
4953,2547,2
4954,15381,2
4955,10016,2
4956,15384,2
4957,30845,2
4958,2547,2
4959,15389,2
4960,2549,2
4961,2556,2
4962,19916,2
4963,26279,2
4964,19916,2
4965,2559,2
4966,19918,2
4967,30841,2
4968,2558,2
4969,10026,2
4970,2556,2
4971,2555,2
4972,2558,2
4973,2561,2
4974,2560,2
4975,26276,2
4976,2562,2
4977,19929,2
4978,5817,2
4979,34137,2
4980,2568,2
4981,2566,2
4982,36494,2
4983,19932,2
4984,19934,2
4985,15430,2
4986,2570,2
4987,15430,2
4988,19936,2
4989,15440,2
4990,35398,2
4991,2575,1
4992,2577,1
4993,2577,2
4994,2581,2
4995,15458,2
4996,15479,2
4997,15479,2
4998,15483,2
4999,15483,2
5000,2585,2
5001,2586,2
5002,15482,2
5003,2583,2
5004,15487,2
5005,2585,2
5006,2594,2
5007,15491,2
5008,15495,2
5009,15496,2
5010,2590,2
5011,2590,2
5012,2591,2
5013,10173,2
5014,2594,2
5015,28651,2
5016,2596,2
5017,35367,2
5018,2599,2
5019,15513,2
5020,5879,2
5021,2600,2
5022,28654,2
5023,5881,2
5024,15530,2
5025,10197,2
5026,15528,2
5027,10200,2
5028,2607,2
5029,19930,2
5030,19941,2
5031,2610,2
5032,2616,2
5033,23347,2
5034,15562,2
5035,15565,2
5036,19947,2
5037,2617,2
5038,19949,2
5039,36407,2
5040,2621,2
5041,36410,2
5042,36402,2
5043,28656,2
5044,2622,2
5045,36407,2
5046,2629,2
5047,2627,2
5048,34084,2
5049,23366,2
5050,2628,2
5051,2630,2
5052,30791,2
5053,2632,2
5054,2632,2
5055,2635,2
5056,2644,2
5057,23371,2
5058,19992,2
5059,15626,2
5060,2642,2
5061,36390,2
5062,10311,2
5063,10318,2
5064,2643,2
5065,19996,2
5066,10321,2
5067,23378,2
5068,2647,2
5069,15637,2
5070,2650,2
5071,2649,2
5072,19993,2
5073,2648,2
5074,2650,2
5075,10336,2
5076,2650,2
5077,36356,2
5078,26238,2
5079,23372,2
5080,23377,2
5081,23374,2
5082,26239,2
5083,35301,2
5084,15669,2
5085,36367,2
5086,23393,2
5087,30759,2
5088,23406,2
5089,20039,2
5090,34045,2
5091,35291,2
5092,2666,2
5093,10398,2
5094,2665,2
5095,35292,2
5096,28644,2
5097,6014,2
5098,35305,2
5099,15712,2
5100,6019,2
5101,15709,2
5102,10426,2
5103,26262,2
5104,26264,2
5105,10440,2
5106,23428,2
5107,15722,2
5108,15726,2
5109,34034,2
5110,26263,2
5111,26263,2
5112,26265,2
5113,39365,2
5114,23428,2
5115,15735,2
5116,35277,2
5117,41244,2
5118,35284,2
5119,35287,2
5120,42407,2
5121,28643,2
5122,34046,2
5123,37137,2
5124,2696,2
5125,28652,2
5126,2896,3
5127,11077,3
5128,42411,3
5129,20085,1
5130,20086,1
5131,20088,1
5132,28657,1
5133,15782,1
5134,20091,1
5135,2702,2
5136,15784,2
5137,2705,2
5138,28646,2
5139,28646,2
5140,23451,2
5141,6090,2
5142,20097,2
5143,34016,2
5144,37108,2
5145,28650,2
5146,20105,2
5147,15804,2
5148,15809,2
5149,36276,2
5150,15820,2
5151,32514,2
5152,26281,2
5153,6103,2
5154,20117,2
5155,28647,2
5156,6108,2
5157,20117,2
5158,6107,2
5159,6113,2
5160,2726,2
5161,6122,2
5162,15840,2
5163,15840,2
5164,2727,2
5165,15843,2
5166,15845,2
5167,15850,2
5168,2726,2
5169,20107,2
5170,2728,2
5171,6129,2
5172,6132,2
5173,2732,2
5174,6138,2
5175,20105,2
5176,2731,2
5177,6136,2
5178,2732,2
5179,15863,2
5180,15868,2
5181,15865,2
5182,15867,2
5183,6302,3
5184,6283,3
5185,16133,3
5186,16295,3
5187,20736,3
5188,20169,3
5189,15888,1
5190,28618,1
5191,28606,1
5192,15882,1
5193,15890,1
5194,2737,1
5195,15886,1
5196,6153,1
5197,15892,1
5198,28588,1
5199,2729,2
5200,10637,3
5201,16102,3
5202,6475,3
5203,16488,3
5204,28670,3
5205,23501,3
5206,10785,3
5207,28900,3
5208,26222,3
5209,28624,3
5210,2765,3
5211,26688,3
5212,36190,2
5213,20097,2
5214,28588,2
5215,41499,2
5216,28580,2
5217,36161,2
5218,36159,2
5219,33904,2
5220,2717,2
5221,20113,2
5222,26586,3
5223,3573,3
5224,23484,3
5225,28595,2
5226,26249,2
5227,35118,2
5228,6165,2
5229,35126,2
5230,23457,2
5231,35119,2
5232,28603,2
5233,28608,2
5234,37632,2
5235,6179,2
5236,23467,2
5237,20154,2
5238,6189,2
5239,6185,2
5240,10726,1
5241,6190,1
5242,36127,1
5243,6192,2
5244,10725,2
5245,6197,2
5246,10729,2
5247,6199,2
5248,10745,2
5249,20146,2
5250,26235,2
5251,15949,2
5252,10749,2
5253,10754,2
5254,10757,2
5255,10762,2
5256,10762,2
5257,6216,2
5258,20143,2
5259,15948,2
5260,20147,2
5261,6221,2
5262,35081,2
5263,6225,2
5264,6229,2
5265,6234,2
5266,6230,2
5267,6233,2
5268,15960,2
5269,15965,2
5270,6231,2
5271,15968,2
5272,6235,2
5273,6244,2
5274,26206,2
5275,6242,2
5276,6243,1
5277,6247,1
5278,6250,1
5279,10803,1
5280,6250,1
5281,20144,2
5282,6254,2
5283,6254,2
5284,6252,2
5285,23427,2
5286,6257,2
5287,6266,2
5288,10818,2
5289,20150,2
5290,6272,2
5291,6269,2
5292,6274,2
5293,6276,2
5294,6281,2
5295,6281,2
5296,6289,2
5297,6285,2
5298,6288,2
5299,6293,2
5300,6298,2
5301,6297,1
5302,6302,1
5303,6301,1
5304,2765,1
5305,2764,1
5306,6305,1
5307,2766,1
5308,36023,1
5309,2768,1
5310,36813,1
5311,2771,1
5312,23451,2
5313,2771,2
5314,2773,2
5315,10844,2
5316,6317,2
5317,28545,2
5318,23460,2
5319,16022,2
5320,6322,2
5321,6337,2
5322,2780,2
5323,2786,2
5324,2785,1
5325,16028,1
5326,16032,1
5327,2785,1
5328,2787,2
5329,2787,2
5330,36013,2
5331,2790,2
5332,35017,2
5333,6339,2
5334,2797,2
5335,10890,2
5336,10899,2
5337,41611,2
5338,10900,2
5339,2797,2
5340,20182,2
5341,35004,2
5342,2800,2
5343,20187,2
5344,10925,2
5345,34999,2
5346,10927,2
5347,28532,2
5348,38944,2
5349,23449,2
5350,30547,2
5351,34989,2
5352,35967,2
5353,28534,2
5354,38932,2
5355,2812,2
5356,2811,2
5357,34989,2
5358,34988,2
5359,7189,3
5360,3061,3
5361,42780,3
5362,16106,1
5363,16105,1
5364,6394,1
5365,2827,1
5366,34977,1
5367,26207,1
5368,30549,1
5369,16112,1
5370,16116,1
5371,30551,2
5372,2824,2
5373,16120,2
5374,2836,2
5375,23482,2
5376,16136,2
5377,2829,2
5378,28560,2
5379,30545,2
5380,16146,2
5381,32258,2
5382,23493,2
5383,16167,2
5384,23507,2
5385,2843,2
5386,11049,2
5387,34944,2
5388,30552,2
5389,11053,2
5390,11059,2
5391,16168,2
5392,11064,2
5393,16174,2
5394,23498,2
5395,11086,2
5396,11091,2
5397,11097,2
5398,11097,2
5399,2853,2
5400,23848,3
5401,3169,3
5402,12918,3
5403,11789,3
5404,11124,2
5405,16193,2
5406,11129,2
5407,11134,2
5408,16198,2
5409,11135,2
5410,11140,2
5411,2866,2
5412,11148,2
5413,11151,2
5414,11161,2
5415,16202,2
5416,20199,2
5417,16201,2
5418,16209,2
5419,11173,1
5420,2863,1
5421,11171,2
5422,23451,2
5423,6484,2
5424,2861,2
5425,16206,2
5426,2864,2
5427,11176,2
5428,6491,2
5429,16210,2
